"course_code","course_title","department","credits","description"
"DANC498","Practicum in Dance Teaching","Dance (DANC)","Credit Hours:1-3","Description:Supervised application of pedagogic principles."
"DSGN10","College of Architecture Smart Start","Design (DSGN)","Credit Hours:0","Description:Orientation course based on strategies and skills to encourage and support academic success."
"DSGN101","Introduction to Design","Design (DSGN)","Credit Hours:2","Description:Introduction to architecture, industrial design, interior design, landscape architecture and related design fields; the forces that shape these fields and the processes of production they rely upon."
"DSGN110","Design Thinking","Design (DSGN)","Credit Hours:3","Description:Introduction to an approach to problems employing a user-focused, iterative, team-based process. Through experiential labs, lectures, workshops, and class discussions students practice design thinking to promote innovation in a wide variety of disciplines."
"DSGN111","Design Making","Design (DSGN)","Credit Hours:4","Description:Builds upon the skills acquired in Design Thinking by focusing on formal and spatial constructs. Integrates craft and compositional principles into the design process. Introduces multiple techniques for communicating ideas through physical and digital modeling, orthographic projection, freehand drawing, and other forms of graphic representation."
"DSGN120","Design Drawing","Design (DSGN)","Credit Hours:3","Description:Introduction to the fundamental practice and exploration of observational, projective and speculative drawing for design through a variety of media and drawing techniques."
"DSGN123","Computer Applications in Design","Design (DSGN)","Credit Hours:3","Description:Application of computer technology to the design disciplines.  Enabling the effective use of computer technology to produce measured drawings and digital models to aid the investigation, visualization, and communication of design."
"DSGN140","History of Design","Design (DSGN)","Credit Hours:3","Description:Thematic exploration of the history and theory of design as it relates to political, economic, and societal shifts."
"DSGN192","Selected Topics in Design","Design (DSGN)","Credit Hours:1-3","Description:Group investigation of a topic in design."
"DSGN410","Design Studio: Collaborate","Design (DSGN)","Credit Hours:5","Description:Collaborative design research approach to complex problems.  Various studios utilize multidisciplinary, interdisciplinary, or trans-disciplinary teams to explore issues across range of project types."
"DSGN421","CNC RouterCrosslisted withDSGN 521","Design (DSGN)","Credit Hours:1","Description:Learn basic operations, software, and procedures to safely and effectively use the CoA Precix CNC router to produce precise objects and services using various materials."
"DSGN422","MetalsCrosslisted withDSGN 522","Design (DSGN)","Credit Hours:1","Description:Introduction to the ARCH Metals Shop, equipment, and techniques for processing various metals."
"DSGN423","PlasticsCrosslisted withDSGN 523","Design (DSGN)","Credit Hours:1","Description:Introduction to common processes, procedures, and knowledge of a range of plastics used in design industries."
