"subject","course_code","course_name","credits","description"
"African American Studies","AFAM 389","Black Latinx Identity","3","AFAM 389 - Black Latinx Identity (3)The relationship between Blackness and Latin American identity formation and social movements of Black-identified Latino/a/x people. Will pay particular attention to slavery within the United States, Caribbean and Latin America; racial classification laws and social movements.Undergraduate Course not available for Graduate CreditDepartment Consent RequiredTypically Offered: Spring"
"African American Studies","AFAM 392","Violence and the Black Body","3","AFAM 392 - Violence and the Black Body (3)Uses an interdisciplinary framework to theorize violence and its intersections with race, gender and class. Historical expressions and legacies of violence against Black Americans. Department consent required.Undergraduate Course not available for Graduate Credit"
"African American Studies","AFAM 405","Black Representations in Film","3","AFAM 405 - Black Representations in Film (3)Critical study of black images in motion pictures, past and present. The tension between historical Black consciousness, authenticity, imitation and alternative adaptations.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"African American Studies","AFAM 408","The Black Athlete","3","AFAM 408 - The Black Athlete (3)The collective experiences of the Black athlete in America. Interrelationship among race, class, gender, politics and sport. Topics include: the historical construction of the Black athlete; the media and Black athletes; sports and social mobility; politics and sport.Prerequisite:AFAM 107; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"African American Studies","AFAM 410","Language and Power in African American Culture","3","AFAM 410 - Language and Power in African American Culture (3)Language use within the African American community. Topics include language history, dialect vs. language, communicative practices, language in education policy, language and ideology, and language attitudes. (ENGL 410 and AFAM 410 are the same course.)Prerequisite: Fulfill Upper Division Writing Requirement.400-level Undergraduate Course available for Graduate CreditTypically Offered: Spring"
"African American Studies","AFAM 463","Black LGBT Experience","3","AFAM 463 - Black LGBT Experience (3)Focuses on the experiences of Black (LGBT) lesbians, gay, bisexual, and transgender people to explore the multiple and intersecting social forces that have shaped their place, or lack thereof, in U.S. society.Prerequisite:ENGL 101and completion of G.E. Category D.1.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spring"
"African American Studies","AFAM 476A","African American History: 1619 to 1863","3","AFAM 476A - African American History: 1619 to 1863 (3)Key events, individuals, institutions and experiences that shaped the history and culture of Africans and their descendants in North America from the 17th century to the American Civil War (AFAM 476A and HIST 476A are the same course).Prerequisite:AFAM 107,AFAM 190,AFAM 280orHIST 170A.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"African American Studies","AFAM 476B","African Americans since 1863","3","AFAM 476B - African Americans since 1863 (3)African Americans as historical actors from 1863 to the present, including responses to segregation and disfranchisement, participation in the Great Migration, and the movement for civil rights (HIST 476B and AFAM 476B are the same course).Prerequisite: completion of G.E. Category D.2,POSC 100orHONR 201B; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"African American Studies","AFAM 477C","American Immigration History","3","AFAM 477C - American Immigration History (3)History of American immigration in a global context. Changes and continuities in the political, cultural, and economic contexts that generated the movement of diverse peoples and structured their experiences of integration within the U.S. (HIST 477C, AFAM 477C, ASAM 477C and CHIC 477C are the same course.)Prerequisite: completion of G.E. Category D.2,POSC 100orHONR 201B; or graduate standing.400-level Undergraduate Course available for Graduate CreditTypically Offered: Periodically"
"African American Studies","AFAM 496","Tutorial","1-3","AFAM 496 - Tutorial (1-3)May be taken for credit for a maximum of three units.400-level Undergraduate Course available for Graduate CreditTypically Offered: Fall/Spr periodically"
"African American Studies","AFAM 499","Independent Study","1-3","AFAM 499 - Independent Study (1-3)May be repeated for a maximum of 6 units. Requires acceptance of the subject by department chair and instructor directing the study.Prerequisite: junior or senior standing.400-level Undergraduate Course available for Graduate CreditDepartment Consent RequiredTypically Offered: Fall/Spring"
"Aging Studies","AGNG 133","Introduction to Aging Studies","3","AGNG 133 - Introduction to Aging Studies (3)Multidisciplinary overview of: characteristics, strengths and problems of older persons; diversity in aging process involving gender, race, ethnicity, subculture; services to older adults; gerontology as an academic discipline and a field of practice. (AGNG 133, SOCI 133, PUBH 133, HUSR 133 and PSYC 133 are the same course.)Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
"Aging Studies","AGNG 202","Discovering My Roots: Genealogy, Family, History","3","AGNG 202 - Discovering My Roots: Genealogy, Family, History (3)The meanings and forms of family in world history by engaging the methods and practices of history research: theoretical literature, genealogy databases, oral histories, personal digital archives, family history rooms. Produce substantive research on own families. (HIST 202 and AGNG 202 are the same course).Undergraduate Course not available for Graduate Credit"
"Aging Studies","AGNG 313","California Gold: Diversity and Aging","3","AGNG 313 - California Gold: Diversity and Aging (3)California serves as a microcosm for studying diversity and aging. Course considers race/ethnicity, gender, disability, income, sexual orientation and religion among aging Californians. Highlights discrimination, racism and current/future needs and support services in the context of current events.Prerequisite: completion of G.E. Category D.1.Undergraduate Course not available for Graduate CreditOne or more sections may be offered in any online format.Typically Offered: Fall/Spring"
