course_code,course_name
CHDED-UE 1902,Student Teaching in Childhood Education III
CHEM-SHU 125,Foundations of Chemistry  I
CHEM-SHU 127,Foundations of Chemistry I Lab
CHEM-SHU 225,Organic Chemistry I
CHEM-SHU 225L,Organic Chemistry I Lab
CHEM-SHU 651,Physical Chemistry: Quantum Mechanics and Spectroscopy
CHEM-SHU 881,Biochemistry I
CHEM-SHU 997,Independent Study – Chemistry
CHEM-SHU 998,Integrated Science Capstone
CHEM-UA 120,Introduction to Modern Chemistry
CHEM-UA 125,General Chemistry I & Laboratory
CHEM-UA 126,General Chemistry II & Laboratory
CHEM-UA 140,Mathematics of Chemistry
CHEM-UA 210,Principles of Organic and Biological Chemistry and Laboratory
CHEM-UA 225,Organic Chemistry I & Laboratory
CHEM-UA 226,Organic Chemistry II & Laboratory
CHEM-UA 227,Majors Organic Chemistry I & Laboratory
CHEM-UA 246,Organic Chemistry Lab II
CHEM-UA 651,Quantum Mechanics & Spectroscopy
CHEM-UA 652,Thermodynamics & Kinetics
CHEM-UA 661,Physical Chemistry Laboratory
CHEM-UA 752,Computational Chemistry
CHEM-UA 828,Structural DNA Nanotechnology
CHEM-UA 860,Special Topics in Physical Chemistry
CHEM-UA 881,Biochemistry I
CHEM-UA 885,Experimental Biochem & Laboratory
CHEM-UA 911,Advanced Organic Chemistry
CHEM-UA 9126,General Chemistry II & Laboratory
CHEM-UA 9225,Organic Chemistry I & Laboratory
CHEM-UA 9881,Biochemistry I
CHEM-UA 995,Senior Honors in Chem
CHEM-UA 997,Adv Independent Study & Research
CHEM-UA 999,Research/Internship
CHEM-UH 2010,Organic Chemistry 1
CHEM-UH 2201,Advanced Materials
CHEM-UH 3010,Organic Chemistry 2
CHEM-UH 3013,Physical Chemistry: Quantum Mechanics and Spectroscopy
CHEM-UH 3014,Physical Chemistry Laboratory: Quantum Mechanics and Spectroscopy
CHEM-UH 3015,Inorganic Chemistry
CHEM-UH 3016,Analytical Chemistry
CHEM-UH 3020,Biochemistry: Macromolecular Structure and Function
CHEM-UH 3022,Biochemistry: Experimental Biochemistry
CHEM-UH 3090,Research Seminar in Chemistry
CHEM-UH 4001,Capstone Project in Chemistry 1
CHEM-UH 4212,Advanced Organic Chemistry
CHIN-SHU 101,Elementary Chinese I
CHIN-SHU 102,Elementary Chinese II
CHIN-SHU 111,Elementary Chinese for Advanced Beginners
CHIN-SHU 201,Intermediate Chinese I
CHIN-SHU 202,Intermediate Chinese II
CHIN-SHU 211,Intermediate Chinese for Advanced Beginners
CHIN-SHU 301,Advanced Chinese I
CHIN-SHU 301A,Advanced Chinese I for Heritage Learners
CHIN-SHU 302,Advanced Chinese II
CHIN-SHU 406,Shanghai Architecture for Chinese Language Learners
CHIN-SHU 409,Spoken Contemporary Chinese
CHIN-SHU 430,Discovering Contemporary China Through Documentary Films
CHIN-SHU 9000,Introduction to Conversational Chinese
CHINL-UH 1101,Elementary Chinese 1
CHINL-UH 2001,Intermediate Chinese 1
CINE-UT 10,Intro to Cinema Studies
CINE-UT 125,History of French and Francophone Filmmaking since the New Wave
CINE-UT 146,Script Analysis
CINE-UT 16,Film Theory
CINE-UT 300,International Cinema:: Contemporary Cinemas in Portuguese
CINE-UT 412,Topics in Film:: Migrant Auteurs
CINE-UT 415,Underground Movies
CINE-UT 417,Topics in Doc Film:: The Sports Documentary
CINE-UT 450,Asian Film History/Historiography
CINE-UT 50,American Cinema: Origins to 1960
CINE-UT 55,International Cinema Origins to 1960
CINE-UT 600,Film Criticism
CINE-UT 700,Adv. Sem.:: Close Analysis of Film
CINE-UT 700,Adv. Sem.:: Film/Novel
CINE-UT 710,Advanced  Seminar:: Contemporary Black Cinemas
CINE-UT 900,Independent Study
CINE-UT 901,Independent Study
CINE-UT 950,Cinema Studies Internship I
CINE-UT 952,Cinema Studies internship II
CLASS-UA 206,Ancient Political Theory
CLASS-UA 267,History of Rome: The Republic
CLASS-UA 291,Special Topics in Classics:: Cities and Sanctuaries
CLASS-UA 291,Special Topics in Classics:: Greek Tragedy and Modern Greece
CLASS-UA 291,Special Topics in Classics:: Helen of Troy & Her Ghosts
CLASS-UA 291,Special Topics in Classics:: Return of Odysseus to Modern Greece
CLASS-UA 293,Special Topics in Classics: Staging Greek Drama
CLASS-UA 294,"Special Topics in Classics: Metamorphosis: Myth, Imagination, Fiction"
CLASS-UA 295,Senior Honors Seminar
CLASS-UA 296,Topics:: Travel and Exploration in Antiquity & Beyond
CLASS-UA 3,Elementary Latin I
CLASS-UA 404,Greek and Roman Mythology
CLASS-UA 5,Intermediate Latin: Cicero
CLASS-UA 7,Elementary Greek I
CLASS-UA 879,Advanced Latin: Poetry
CLASS-UA 891,Adv Ind Study in Latin
CLASS-UA 893,Adv Ind Study in Latin
CLASS-UA 9,Intermediate Greek: Plato
CLASS-UA 9295,The Etruscans
CLASS-UA 972,Advanced Greek: Historians
CLASS-UA 991,Adv Ind Study in Greek
CLASS-UA 997,Independent Study
CM-UY 1001,General Chemistry for Engineers Laboratory
CM-UY 1003,General Chemistry for Engineers
CM-UY 1011,General Chemistry Laboratory I
CM-UY 1013,General Chemistry I
CM-UY 2211,Organic Chemistry Laboratory I
CM-UY 2213,Organic Chemistry I
CM-UY 3314,Biochemistry I
COART-UT 1,Jam House
COART-UT 10,CA Capstone
COART-UT 103,Animated Alchemy
COART-UT 104,Professional Lighting and Camera Techniques
COART-UT 105,Queer Cinema
COART-UT 107,Designing Motion
COART-UT 11,Internship
COART-UT 110,Digital Photography
COART-UT 14,Body Library
COART-UT 15,Studio Art
COART-UT 2,Words and Ideas
COART-UT 200,Iconic Dances
COART-UT 203,Puppets and Performing Objects
COART-UT 205,Acting and Devising Stories in Performance: The Next Step
COART-UT 207,Site­ Specific to Immersive Dance Theater: Choreographing for Unconventional Formats and Spaces
COART-UT 208,Advanced Acting for the Camera
COART-UT 215,Choreography
COART-UT 302,Art on the Edge
COART-UT 303,Multi-disciplinary Arts Practice with Community Groups: Theories and Practice of Group Work in Arts
COART-UT 4,Cinematic Narratives
COART-UT 403,Contemporary Music Applications
COART-UT 406,Musical Theatre Writing Workshop
COART-UT 407,Composing Music with Max
COART-UT 5,Performance Practice: Body and Movement
COART-UT 505,Playful Performance Props
COART-UT 506,Virtual Performance and Unreal Interactions
COART-UT 508,Universe in a Blender
COART-UT 509,Small Lights at the End of the World
COART-UT 600,Collaborative Screenwriting: The Writers' Room
COART-UT 602,Auto Performance Lab
COART-UT 604,Intermediate Screenwriting
COART-UT 702,Experimental RISO
COART-UT 704,Artist Studio Practice
COART-UT 707,Sustainable Studio Practices
COART-UT 708,"Progressive Art Studios, Neurodiversity, and Living Creatively"
COART-UT 9,Art Palace
COHRT-UA 10,First-Year Cohort Meeting: Authoring your NYU Story
COLIT-UA 116,Approaching Comparative Literature: Canzoni e Libretti
COLIT-UA 132,"Topics:: Reading: Theories, Practices, Histories"
COLIT-UA 200,Theory Seminar: Philosophy and the Body
COLIT-UA 244,The German Intellectual Tradition: Literature and other Animals
COLIT-UA 400,Senior Seminar in Comparative Literature: Honors Thesis
COLIT-UA 550,Topics: Race in France
COLIT-UA 723,Topics:: Metropolitan Studies
COLIT-UA 798,Tpcs Mod Arab Cultures:: Anglophone Middle Eastern Literature
COLIT-UA 800,Topics:: The Witch (in Theory)
COLIT-UA 801,Topics:: Eros and Sexuality in Modern Jewish Lit
COLIT-UA 852,Topics:: Soviet Cinema
COLIT-UA 866,Topics:: Perspectives in Literature and Film
COLIT-UA 9125,Studies in Prose Genres
COLIT-UA 9136,Kafka and His Contexts
COLIT-UA 9180,Topics in 19th Century Lit: Italy & Italians in Engl Lit from Romantic  To Mod
COLIT-UA 950,"Tpcs in Asian Std:: Gender, Revolution, Livelihood"
COLIT-UA 9851,African Women Playwrights
COLIT-UA 997,Independent Study
COLIT-UA 998,Independent Study:: Internship
COLU-UA 101,Elementary Punjabi I
COLU-UA 103,Intermediate Punjabi I
COLU-UA 11,Elementary Bengali I
COLU-UA 121,Elementary Sanskrit I
COLU-UA 123,Intermediate Sanskrit I
COLU-UA 125,Advanced Sanskrit I
COLU-UA 13,Intermediate Bengali I
COLU-UA 133,Intermediate Swahili I
COLU-UA 171,Elementary Ukrainian I
COLU-UA 173,Intermediate Ukrainian I
COLU-UA 203,Intermediate Yoruba I
COLU-UA 21,Elementary Bosnian/Croatian/Serbian I
COLU-UA 23,Intermediate Bosnian/Croatian/Serbian I
COLU-UA 81,Elementary Indonesian I
COLU-UA 83,Intermediate Indonesian I
COLU-UA 91,Elementary Polish I
COLU-UA 93,Intermediate Polish I
CORE-UA 107,"Quantitative Reasoning: Prob,Stats & Decisn-Mkng"
CORE-UA 110,Quantitative Reasoning: Great Ideas in Mathematics
CORE-UA 111,Quantitative Reasoning: From Data to Discovery
CORE-UA 203,Physical Science: Energy & The Environment
CORE-UA 204,Physical Science: Einstein's Universe
CORE-UA 209,Physical Science: Quarks to Cosmos
CORE-UA 214,Physical Science: How Things Work
CORE-UA 303,Life Science: Human Genetics
CORE-UA 306,Life Science: Brain and Behavior
CORE-UA 400,Texts & Ideas: Topics
CORE-UA 400,Texts & Ideas: Topics: A Genealogy of Morality
CORE-UA 400,Texts & Ideas: Topics: Abandoned Women
CORE-UA 400,Texts & Ideas: Topics: Children and Childhood
CORE-UA 400,Texts & Ideas: Topics: Exile and Migration
CORE-UA 400,"Texts & Ideas: Topics: Fascism, Totalitarianism, and European Culture"
CORE-UA 400,Texts & Ideas: Topics: Justice and Injustice
CORE-UA 400,Texts & Ideas: Topics: Literature and Automatic Invention
CORE-UA 400,Texts & Ideas: Topics: Objectivity
CORE-UA 400,Texts & Ideas: Topics: The Black Radical Tradition
CORE-UA 400,Texts & Ideas: Topics: The Global Bible
CORE-UA 400,Texts & Ideas: Topics: The Meaning of Life
CORE-UA 400,Texts & Ideas: Topics: Translation and Power
CORE-UA 400,Texts & Ideas: Topics: Utopias and Dystopias
CORE-UA 402,Texts & Ideas: Antiquity & The Renaissance: Antiquity & The Renaissance
CORE-UA 500,Cultures & Contexts: Topics: French in America
CORE-UA 500,Cultures & Contexts: Topics: The Silk Road and Central Asia
CORE-UA 502,Cultures & Contexts: Islamic Societies
CORE-UA 507,Cultures & Contexts: Japan
CORE-UA 514,Cultures & Contexts: Ancient Israel
CORE-UA 529,Cultures & Contexts: Contemporary Latino Cultures
CORE-UA 532,Cultures & Contexts: African Diaspora
CORE-UA 534,Cultures & Contexts: The Black Atlantic
CORE-UA 539,Cultures & Contexts: Asian / Pacific / American Cultures
CORE-UA 541,Cultures & Contexts: New World Encounters
CORE-UA 544,Cultures & Contexts: Spain
CORE-UA 545,Cultures & Contexts: Egypt of The Pharaohs
CORE-UA 555,Cultures & Context: Brazil
CORE-UA 700,Expressive Culture: Topics
CORE-UA 720,Expressive Cult: Images
CORE-UA 722,Expressive Culture: Architecture in New York Field
CORE-UA 730,Expressive Culture: Sounds
CORE-UA 740,Expressive Culture:Performance
CORE-UA 750,Expressive Culture: Film
CORE-UA 9203,Energy and the Enviroment
CORE-UA 9306,Life Science: Brain and Behavior
CORE-UA 9400,Texts and Ideas:
CORE-UA 9400,Texts and Ideas:: Making Place in Australia
CORE-UA 9400,Texts and Ideas:: On Liberation
CORE-UA 9400,"Texts and Ideas:: Power, Political Leadership and the Renaissance"
CORE-UA 9400,Texts and Ideas:: Visible and Invisible Cities
CORE-UA 9515,Cultures & Contexts: Latin America
CORE-UA 9534,Cultures & Contexts: The Black Atlantic
CORE-UA 9544,Cultures & Contexts:: Cultures & Contexts: Spain
CORE-UA 9547,Cultures & Contexts: Multicultural France
CORE-UA 9554,Culture and Context: Italy
CORE-UA 9700,Expressive Culture: Topics: Native Arts in Contemporary America
CORE-UA 9720,Expressive Culture:  Images
CORE-UA 9722,Expressive Culture:: Architecture in London Field Study
CORE-UA 9722,Expressive Culture:: Architecture in Paris Field Study
CORE-UA 9731,Expressive Culture: Music in Prague Field Study
CORE-UA 9732,Expressive Culture:: Opera in Florence
CORE-UA 9750,Expressive Culture: Film
CORE-UA 9764,Expressive Culture:  Art and Culture in Contemporary Israel
CP-UY 2011,Internship for BS I
CP-UY 2013,Undergraduate Internship I
CP-UY 2021,Internship for BS II
CP-UY 2023,Undergraduate Internship II
CRWR-SHU 159,Introduction to Creative Writing
CRWRI-UA 815,Creative Writing: Intro Prose & Poetry
CRWRI-UA 816,Intermediate Fiction Workshop
CRWRI-UA 817,Intermediate Poetry Workshop
CRWRI-UA 820,Advanced  Fiction Workshop
CRWRI-UA 825,Intermediate Creative Nonfiction Workshop
CRWRI-UA 830,Advanced  Poetry Workshop
CRWRI-UA 861,Intensive Seminar in Fiction
CRWRI-UA 862,IntensiveSeminar in Poetry
CRWRI-UA 863,Intensive Seminar in Creative Nonfiction
CRWRI-UA 9815,Creative Writing
CS-UH 1001,Introduction to Computer Science
CS-UH 1002,Discrete Mathematics
CS-UH 1050,Data Structures
CS-UH 1052,Algorithms
CS-UH 1052G,Algorithms
CS-UH 2010,Computer Systems Organization
CS-UH 2012,Software Engineering
CS-UH 2214,Database Systems
CS-UH 2218,Algorithmic Foundations of Data Science
CS-UH 2221,Arabic Computational Linguistics
CS-UH 3010,Operating Systems
CS-UH 3012,Computer Networks
CS-UH 3260,Special Topics in Computer Science: Software Architecture
CS-UH 4001,Capstone Project in Computer Science 1
CS-UY 1113,Problem Solving and Programming I
CS-UY 1114,Intro To Programming & Problem Solving
CS-UY 1121,Problem Solving via Programming
CS-UY 1134,Data Structures and Algorithms
CS-UY 2124,Object Oriented Programming
CS-UY 2204,Digital Logic and State Machine Design
CS-UY 2214,Computer Architecture and Organization
CS-UY 2413,Design & Analysis of Algorithms
CS-UY 3083,Introduction to Databases
CS-UY 3113,Intro to Game Programming
CS-UY 3224,Intro to Operating Systm
CS-UY 3224G,Intro to Operating Systm
CS-UY 3233,Game Development Studio I
CS-UY 3923,Computer Security
CS-UY 3943,Special Topics in Computer Science: Intro to Blockchain & Distributed Ledger Tech (Dlt
CS-UY 3943,Special Topics in Computer Science: Intro to Offensive Security
CS-UY 3943,Special Topics in Computer Science: Open Source/Professional Software Development
CS-UY 3943,Special Topics in Computer Science: Post-Quantum Cryptography
CS-UY 3943,Special Topics in Computer Science: Software Supply Chain Security
CS-UY 3943,Special Topics in Computer Science: Virtual and Augmented Reality
CS-UY 3943,Special Topics in Computer Science: Web Search Engines
CS-UY 410X,Undergraduate Guided Studies in Computer Science
CS-UY 420X,Undergraduate Research in Computer Science
CS-UY 4513,Software Engineering
CS-UY 4523,Design Project
CS-UY 4543,Human Computer Interaction
CS-UY 4553,Game Design
CS-UY 4563,Introduction to Machine Learning
CS-UY 4613,Artificial Intelligence
CS-UY 4753,Application Security
CS-UY 4773,Penetration Testing and Vulnerability Analysis
CS-UY 4783,Applied Cryptography
CS-UY 4793,Computer Networking
CS-UY 4793G,Computer Networking
CSCD-UE 1000,Ind Study
CSCD-UE 110,Science of Language
CSCD-UE 1301,Lab-Based Research in CSD: Language Acquisition and Development
CSCD-UE 1302,Lab-Based Research in CSD: Speech & Language Production in Adults
CSCD-UE 1303,Lab-Based Research in CSD: Speech Motor Control
CSCD-UE 1304,Lab-Based Research in CSD: Stuttering
CSCD-UE 1305,Lab-Based Research in CSD: Speech Perception and Acoustics
CSCD-UE 1306,Lab-Based Research in CSD: Technology-Enhanced Speech Treatment
CSCD-UE 1307,Lab-Based Research in CSD: Normal and Disordered Swallowing
CSCD-UE 1308,Lab Based Research in CSD: Social Communication Across Lifespan
CSCD-UE 1309,Lab-Based Research in CSD: Find Your Voice
CSCD-UE 1901,Clinical Methods in Communicative Sciences & Disorders
CSCD-UE 1990,Honors Research Seminar
CSCD-UE 201,Phonetics and Phonemics
CSCD-UE 221,Intro to Audiology
CSCD-UE 241,Neuroanatomy and Physiology/Communication
CSCD-UE 9650,Contemporary Issues in Health Services in the United Kingdom
CSCI-SHU 101,Introduction to Computer and Data Science
CSCI-SHU 11,Introduction to Computer Programming
CSCI-SHU 205,Topics in Computer Science: Human-AI Alignment
CSCI-SHU 210,Data Structures
CSCI-SHU 213,Databases
CSCI-SHU 215,Operating Systems
CSCI-SHU 220,Algorithms
CSCI-SHU 2314,Discrete Mathematics
CSCI-SHU 350,Embedded Computer Systems
CSCI-SHU 360,Machine Learning
CSCI-SHU 370,Object-Oriented Programming
CSCI-SHU 375,Reinforcement Learning
CSCI-SHU 376,Natural Language Processing
CSCI-SHU 378,Introduction to Cryptography
CSCI-SHU 420,Computer Science Senior Project
CSCI-UA 101,Intro to Computer Science
CSCI-UA 102,Data Structures
CSCI-UA 2,Introduction to Computer Programming (No Prior Experience)
CSCI-UA 201,Computer Systems Org
CSCI-UA 202,Operating Systems
CSCI-UA 3,Introduction to Computer Programming (Limited Prior Experience)
CSCI-UA 310,Basic Algorithms
CSCI-UA 380,Topics of General Interest:: Interactive Computing
CSCI-UA 381,Programming Tools for the Data Scientist
CSCI-UA 4,Introduction to Web Design and Computer Principles
CSCI-UA 430,Agile Software Development and DevOps
CSCI-UA 467,Applied Internet Technology
CSCI-UA 469,Natural Language Processing
CSCI-UA 470,Object Oriented Programming
CSCI-UA 472,Artificial Intelligence
CSCI-UA 473,Fundamentals of Machine Learning
CSCI-UA 474,Software Engineering
CSCI-UA 475,Predictive Analytics
CSCI-UA 478,Intro to Cryptography
CSCI-UA 479,Data Management and Analysis
CSCI-UA 480,Special Topics:: Algorithmic Problem Solving
CSCI-UA 480,Special Topics:: Computer Graphics
CSCI-UA 480,Special Topics:: Computer Vision
CSCI-UA 480,Special Topics:: Introduction to Computer Security
CSCI-UA 480,Special Topics:: Introduction to Deep Learning
CSCI-UA 480,Special Topics:: Introduction to Robot Intelligence
CSCI-UA 480,Special Topics:: Parallel Computing
CSCI-UA 480,Special Topics:: Social Networking
CSCI-UA 520,Undergraduate Research
CSCI-UA 60,Database Design and Implementation
CSCI-UA 61,Web Development and Programming
CSCI-UA 897,Internship in Computer Science
CSCI-UA 9002,Introduction to Computer Programming (No Prior Experience)
CSCI-UA 9004,Introduction to Web Design and Computer Principles
CSCI-UA 9472,Artificial Intelligence
CSCI-UA 9473,Fundamentals of Machine Learning
CSCI-UA 9479,Data Management and Analysis
CSCI-UA 997,Independent Study
CSTS-UH 1007Q,Chance
CSTS-UH 1008,Birth of Science and AI
CSTS-UH 1009,Theory of Everything
CSTS-UH 1012,Wealth of Nations
CSTS-UH 1015,Legitimacy
CSTS-UH 1016,Ideas of the Sacred
CSTS-UH 1017,Revolutions and Social Change
CSTS-UH 1031,Why Is It So Hard to Do Good?
CSTS-UH 1067,Moving Target
CSTS-UH 1076,What's Property (For?)
CSTS-UH 1094,Space Diplomacy
CSTS-UH 1126,"Gender, Violence, and Political Participation"
