"course_code","course_title","department","credits","description"
"AGB 326","Rural Property Appraisal","Agribusiness (AGB)","4 units","Methods of rural appraisal, including farms, ranches and other rural properties, use of county records, appraisal practice on different types of rural properties, discussions with professional appraisers.  3 lectures, 1 activity."
"AGB 327","Agribusiness Data Analysis","Agribusiness (AGB)","4 units","Methods in agricultural business data analysis, including multiple regression analysis, analysis of variance, and time series analysis.  Applications include agricultural price forecasting and estimation of the determinants of food and fiber demand.  3 lectures, 1 activity."
"AGB 328","Decision Tools for Agribusiness","Agribusiness (AGB)","4 units","Development of agribusiness modeling techniques that are applied to solving a diverse and unique set of resource allocation issues encountered throughout the agricultural and food retail sectors.  Techniques include linear programming, decision analysis, and computer simulations.  Course may be offered in classroom-based or online format.  3 lectures, 1 activity."
"AGB 335","Agricultural Lending","Agribusiness (AGB)","4 units","Structure and performance of the agricultural lending industry.  Advanced agricultural loan analysis and risk assessment.  Agricultural loan documentation, securitization of farm loans, and farm bankruptcy.  Exploration of interest rate impacts on agricultural lending.  4 lectures.  Formerly AGB 410."
"AGB 339","Internship in Agribusiness","Agribusiness (AGB)","1-12 units","Selected students will spend up to 12 weeks with an approved agricultural firm engaged in production or related agribusiness.  Time will be spent applying and developing agribusiness functional and managerial skills and abilities.  One unit of credit may be allowed for each full week of completed and reported internship.  Degree credit limited to 6 units.  Credit/No Credit grading only."
"AGB 369","Agricultural Personnel Management","Agribusiness (AGB)","4 units","Standard topics of California agricultural personnel management:  recruitment; appraisal and performance evaluation; compensation; training and development; discipline; safety and health; labor relations; and immigration policy.  Systemic approach to aspects of managing human capital, and how to implement human resource policies.  Not open to students with credit in AGB 401.  Course may be offered in classroom-based, online, or hybrid format.  4 lectures."
"AGB 370","World Food Economy","Agribusiness (AGB)","4 units","International agricultural production, economics, and distribution.  Comparative and competitive advantage in world agriculture.  Food security issues and regional analysis of agriculture policies.  The future of agriculture from a global perspective.  4 lectures."
"AGB 400","Special Problems","Agribusiness (AGB)","1-2 units","Individual investigation, research, studies, or surveys of selected problems.  Total credit limited to 4 units, with a maximum of 2 units per quarter."
"AGB 404","Food Retail Management","Agribusiness (AGB)","4 units","Uses and techniques in management of perishable and non-perishable food commodities at the retail level.  Issues in traditional versus new models of retain with emphasis on the marketing mix.  Introduction to vendor, category and shelf management.  4 lectures."
"AGB 405","Agribusiness Marketing Research Methods","Agribusiness (AGB)","4 units","Agricultural marketing research data collection and analysis.  Emphasis on food sector market segmentation, product positioning, new product testing, sales forecasting, and marketing plan development through secondary and primary data sources.  Experimental research design and implementation.  4 lectures."
"AGB 406","Agribusiness Marketing Planning","Agribusiness (AGB)","4 units","Development of agribusiness marketing plans in self-managed teams.  Emphasis on developing presentation skills.  Integration of marketing mix, particularly promotional elements in developing agribusiness marketing strategy emphasized.  4 lectures."
"AGB 411","Agribusiness Risk Management","Agribusiness (AGB)","4 units","Risk management strategies and tools applied to the agribusiness industry, focusing on risks in agriculture.  Forward contracting, futures and options, swaps, crop insurance, trading and hedging strategies, and their applications to agribusiness problems.  4 lectures."
"AGB 412","Advanced Agricultural Policy","Agribusiness (AGB)","4 units","Agricultural resource allocation issues with emphasis on policies that impact the production of food and fiber and inputs used in their production.  Special topics in agricultural resource allocation stressing issues and policies emphasizing economic externalities.  4 lectures."
"AGB 422","Transportation and Logistics in Global Agribusiness","Agribusiness (AGB)","4 units","Scope and elements of the agribusiness logistics system including supply and distribution channels, transportation, inventory, warehousing, packaging, and order processing.  4 lectures."
"AGB 425","Agribusiness Supply Chain Management","Agribusiness (AGB)","4 units","Focus on the development and application of decision models in food supply chains with emphasis on demand forecasting, aggregate planning, inventory management (cycle and food safety), supply network design, transportation, coordination and sourcing.  4 lectures."
"AGB 427","Advanced Agribusiness Data Analysis","Agribusiness (AGB)","4 units","Advanced topics in agricultural business data analysis.  Topics include advanced agricultural price analysis, advanced linear programming in agribusiness, and advanced agricultural business operations analysis.  The Class Schedule will list topic selected.  4 lectures."
"AGB 440","Field Studies in Agribusiness","Agribusiness (AGB)","2 units","Visitation to selected agribusinesses.  Organization, operation, services and problems considered.  Can only be taken once for credit in the major."
"AGB 445","Produce Marketing","Agribusiness (AGB)","4 units","Directed group study of fresh fruit and vegetable sales and marketing.  Analysis of marketing from the perspective of the Grower Shipper, Specialty Produce Marketer, Terminal Market Wholesaler, Food Broker, Food Service Supplier, Retailer and International Marketing.  Field trip required.  2 lectures, 2 seminars."
