"department","course_code","course_name","course_hours","course_description"
"Applied Music (APPM)","APPM 161","Lyric Diction I","3 Hours.","Semester course; 3 lecture hours. 3 credits. Enrollment is restricted to VCU music majors and music minors. A study of stage diction with practical experience in singing and phonetic transcription using the International Phonetic Alphabet. Languages studied will include English and Italian."
"Applied Music (APPM)","APPM 162","Lyric Diction II","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:APPM 161. Enrollment is restricted to VCU music majors and music minors. A study of stage diction with practical experience in singing and phonetic transcription using the International Phonetic Alphabet. Languages studied include French and German."
"Applied Music (APPM)","APPM 173","Keyboard Skills I","1 Hour.","Semester course; 2 laboratory hours. 1 credit. Open only to music majors. Initial placement in course sequence determined by proficiency audition. Acquisition of keyboard performance skills with emphasis on sight reading, keyboard harmony and improvisation."
"Applied Music (APPM)","APPM 174","Keyboard Skills II","1 Hour.","Semester course; 2 laboratory hours. 1 credit. Prerequisite:APPM 173. Open only to music majors. Initial placement in course sequence determined by proficiency audition. Acquisition of keyboard performance skills with emphasis on sight reading, keyboard harmony and improvisation."
"Applied Music (APPM)","APPM 199","Recital/Convocation Attendance","0 Hours.","Semester course; 1 laboratory and/or 1 supplement hour. 0 credits. Course may be repeated without limit. Enrollment is restricted to music majors. Attendance at weekly departmental convocations and a minimum of 10 additional concerts or recitals each semester. Graded as pass/fail."
"Applied Music (APPM)","APPM 251","Jazz Improvisation I","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:MHIS 147. A study of basic compositional techniques that can be used in creating a musically effective improvised solo in the jazz medium."
"Applied Music (APPM)","APPM 252","Jazz Improvisation II","3 Hours.","Semester course; 3 lecture hours. 3 credits. Prerequisite:APPM 251. Advanced melodic, harmonic and rhythmic improvisational techniques as applied to contemporary jazz compositions."
"Applied Music (APPM)","APPM 272","Jazz Piano for the Non-keyboard Player","1 Hour.","Semester course; 2 laboratory hours. 1 credit. Prerequisites:APPM 174andMHIS 147. Acquisition of jazz keyboard performance skills with emphasis on reading, harmonization and improvisation."
"Applied Music (APPM)","APPM 273","Keyboard Skills III","1 Hour.","Semester course; 2 laboratory hours. 1credit. Prerequisite:APPM 174. Open only to music majors. Initial placement in course sequence determined by proficiency audition. Acquisition of keyboard performance skills with emphasis on sight reading, keyboard harmony and improvisation."
"Applied Music (APPM)","APPM 291","Topics in Applied Music","1-3 Hours.","Semester course; 1-3 laboratory hours. 1-3 credits. May be repeated for a maximum of six credits. Enrollment requires permission of the instructor. Flexible semester courses in selected aspects of music performance. See the Schedule of Classes for specific topics to be offered."
"Applied Music (APPM)","APPM 299","Master Class","0 Hours.","Semester course; no credit. Course may be repeated without limit. Participation in weekly master classes in student's applied major area."
"Applied Music (APPM)","APPM 309","Applied Composition","1 Hour.","Semester course; one-hour weekly private lesson. 1 credit. May be repeated for a total of 4 credits. Prerequisite:MHIS 245. For music majors only. A structured approach to composing music from exercises and studies to complex large forms."
"Applied Music (APPM)","APPM 310","Applied Jazz Composition","1 Hour.","Semester course; one-hour weekly private lesson. 1 credit. May be repeated for a total of 4 credits. Prerequisite:MHIS 245. For music majors only. A structured approach to composing music in the jazz idiom, including small and large ensemble formats."
"Applied Music (APPM)","APPM 350","Vocal Coaching","1,2 Hour.","Semester course; 1 or 2 private lesson hours. 1 or 2 credits. May be repeated for a maximum of 12 credits. Enrollment is restricted to music majors. Detailed exploration of historical musical style; diction skills for Italian, French, German, Spanish and English; audition techniques; and dramatic interpretation."
"Applied Music (APPM)","APPM 355","Orchestra","1 Hour.","Semester course; 3 laboratory hours. 1 credit. May be repeated for a total of 8 credits. Open to music majors or by permission; audition required. Provides an opportunity to rehearse and perform works from the symphonic repertoire while improving ensemble skills."
"Applied Music (APPM)","APPM 356","Symphonic Wind Ensemble","1 Hour.","Semester course; 3 laboratory hours. 1 credit. May be repeated for a total of 8 credits. Open to music majors or by permission; audition required. Ensemble performs a variety of contemporary wind ensemble repertoire as well as standards. Ensemble performs multiple times throughout the semester and at off-campus events. In addition to rehearsals, weekly one-hour sectionals are required."
"Applied Music (APPM)","APPM 357","University Band","1 Hour.","Semester course; 2 laboratory hours. 1 credit. May be repeated for a total of 8 credits. Open to all students who play wind or percussion instruments. The class does not require an audition for participation. Ensemble preparation intended for a single performance each semester."
"Applied Music (APPM)","APPM 358","Commonwealth Singers","1 Hour.","Semester course; 2 laboratory hours. 1 credit. May be repeated for a total of 8 credits. Open to music majors or by permission; audition required. Rehearsals focus on the development of individual and group vocal technique, musicianship and communication relevant to repertoire prepared."
"Applied Music (APPM)","APPM 359","Choral Arts Society","1 Hour.","Semester course; 2 laboratory hours. 1 credit. May be repeated for a total of 8 credits. A large, nonauditioned chorale open to all university students with choral experience. Ensemble will prepare and perform a variety of choral literature each semester."
"Applied Music (APPM)","APPM 360","Large Jazz Ensemble","1 Hour.","Semester course; 3 laboratory hours. 1 credit. May be repeated for a total of eight credits. Enrollment is restricted to music majors or by permission; audition required. Ensemble performs a range of contemporary and historical styles and performs multiple times throughout the semester. In addition to rehearsals, weekly one-hour sectionals are required."
