"department","code","title","description","credits"
"AERO - Aerospace Engineering","AERO 632","Design of Advanced Flight Control Systems - Theory and Application","Credits 3. 
3 Lecture Hours.Modeling, analysis, design and implementation of advanced flight control problems, specifically aerospace engineering applications; includes choice of controlled variables, reduction of controlled variables, design methodology, computational framework, implementation issues, and software environments using various toolboxes.Prerequisites:Graduate classification and approval of instructor.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 633","Advanced Aerospace Multibody Dynamics","Credits 3. 
3 Lecture Hours.Techniques for modeling, simulation, and analyzing multibody dynamical systems; includes development of kinematic expressions for articulating bodies, adding and constraining degrees of freedom through mappings; familiarization with industry codes, such as DISCOS; appreciation of learned techniques on various systems, including omni-directional vehicles, Stewart platforms, and gyroscopically-stabilized walking robots.Prerequisites:AERO 622or graduate classification and approval of instructor.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 634","Applications of Functional Interpolation to Optimization","Credits 3. 
3 Lecture Hours.Functional interpolation to solve constrained optimization problems; theoretical exploration of mathematical background (least-squares, univariate, multivariate, and neural network basis functions, function projections); univariate functional interpolation: derivation of functionals (by the “η” and the switching-projection formulations) subject to points, derivatives, integrals, linear operators, components, infinite, and nonlinear constraints; multivariate functionals in rectangular domains by tensor and recursive approaches; lower-dimensional constraints; bijective domains mapping; functionals for fractional operators and inequality constraints; applications including ordinary differential equations, partial differential equations, integro-differential equations, homotopy continuation, quadratic and nonlinear programming, indirect optimal control, calculus of variations, geodesic on curved spaces.Prerequisites:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 636/ISEN 632","Human Factors Engineering for Aerospace Designs","Credits 3. 
3 Lecture Hours.Physiological and psychophysiological issues encountered in aviation and space environments and their effect on human cognitive and physical performance; survey methods for human workload and performance evaluations; apply human-systems design principles to an aerospace design project.Prerequisites:Graduate classification or approval of instructor.Cross Listing:ISEN 632/AERO 636.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 638/MEEN 707","Intuitive and Counter-Intuitive Mechanisms","Credits 3. 
3 Lecture Hours.Spatial descriptions and transformations; forward and inverse kinematics of mechanical manipulators; manipulation; dexterity and manipulability; principles of manipulator-mechanism design; mobility; motion planning; control, reachability and complexity measures; workspace analysis.Prerequisites:Graduate classification; undergraduate courses in vibrations & linear algebra.Cross Listing:MEEN 707/AERO 638.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 640/OCEN 640","Turbulence Processes","Credits 3. 
3 Lecture Hours.Fundamentals of conservation, Lagrangian, transformation, variance properties; flow features: laminar, transition, turbulence regimes, characteristics, spectrum; statistical (filter/average) description: scales, Reynolds, arbitrary averaging, realizability; elementary turbulence processes: viscous, advective/inertial, role of pressure; elementary process models, viscous RDT, RDT for velocity gradients, equipartion of energy, restricted Euler equations; isotropic, homogeneous turbulence. May be repeated two times for credit.Cross Listing:OCEN 640/AERO 640.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 641","High-Speed Combustion for Propulsion","Credits 3. 
3 Lecture Hours.Study topics in combustion relevant to high-speed subsonic/supersonic air-breathing propulsion; emphasis on the structure of detonations and the operation of combustors under supersonic conditions; structure of shock-waves and the mixing/chemical kinetics that take place in high speeds.Prerequisites:Graduate classification.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 643","High-Performance Computational Fluid Dynamics","Credits 3. 
3 Lecture Hours.Numerical simulations of fluid dynamics problems on massively parallel computers; focus on Direct Numerical Simulations (DNS) where all dynamically relevant scales are resolved; elements of both high-performance computing (HPC) and numerical methods to solve incompressive and compressible flows.Prerequisite:AERO 615or approval of instructor.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 645/MSEN 645","Failure Mechanics of Engineering Materials","Credits 3. 
3 Lecture Hours.Introduction and integration of key experimental, theoretical and computational aspects of failure in engineering materials, including metals, alloys and polymers; brittle fracture, ductile fracture and brittle-to-ductile transitions.Prerequisites:Graduate classification;MSEN 601.Cross Listing:MSEN 645/AERO 645.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 649/MEMA 649","Generalized Finite Element Methods","Credits 3. 
3 Lecture Hours.Systemic introduction to the theory and practice of generalized finite element (FE) methods, including GFEM, the hp-cloud method, particle methods, and various meshless methods with similar character; precise formulation of the methods are presented; known theoretical results for convergence; important issues related to implementation, issues of numerical integration.Prerequisite:Graduate classification.Cross Listing:MEMA 649/AERO 649.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 650","Spacecraft Attitude Determination","Credits 3. 
3 Lecture Hours.Spacecraft attitude determination systems; attitude and error parameterizations, attitude sensors, data processing and calibration; introduction to single- and three- axis attitude determination and to optimal attitude and error estimation: ECI motion and time definitions.Prerequisite:AERO 423or equivalent.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 651","Human Spaceflight Operations","Credits 3. 
3 Lecture Hours.Essential aspects of human spaceflight operations as performed NASA; in-depth understanding of the state-of-the-art in spacecraft operations, including spacecraft systems, ground and launch operations, mission management and on-orbit activities such as science, robotics, spacewalking, and human health maintenance; applications to future space systems.Prerequisite:Graduate classification.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 655","Helicopter Aerodynamics","Credits 3. 
3 Lecture Hours.Hovering theory, hovering and vertical flight performance, factors affecting hovering and vertical flight performance, auto-rotation in vertical descent, concepts of blade motion and control, aerodynamics of forward flight, forward flight performance, operational envelope and introduction to conceptual design of helicopters.Prerequisites:Grade of C or better inAERO 222,AERO 301, andAERO 310; graduate classification.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 661","Optical Methods in Aerospace Engineering","Credits 3. 
3 Lecture Hours.Analysis and design of imaging and interferometric instruments for flight in and above the atmosphere and ground-based observation of orbiting objects; assessment of optical component and system performance.Prerequisite:Graduate classification.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 666","Systems Analysis","Credits 3. 
3 Lecture Hours.Signals and systems; linear vector space analysis, inner product spaces, orthogonality, projection theorem, orthogonal polynomials, Fourier series and transform theory, dynamical systems, error analysis, estimation and control, linear operators, adjoints and introduction to optimization.Prerequisite:Graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 670","Turbulence Modeling","Credits 3. 
3 Lecture Hours.Identification of physical features that render Navier-Stokes equation difficult to compute or model; includes Reynolds-averaged and filtered Navier-Stokes equations for unresolved stresses; development of closure models for pressure-strain correlation, dissipation and turbulent transport Reynolds; algebraic Reynolds stress modeling, Large Eddy Simulations (LES) and hybrid methods; validation and prediction studies.Prerequisites:AERO 640/OCEN 640and graduate classification or approval of instructor.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 674","Hypersonic Flow","Credits 3. 
3 Lecture Hours.Theoretical formulation of hypersonic flow theory; techniques for hypersonic flowfield analysis; high temperature effects, including both equilibrium and nonequilibrium flows; classical and modern computational methods.Prerequisite:AERO 303or equivalent.","Credits 3. 
3 Lecture Hours."
"AERO - Aerospace Engineering","AERO 676","Aerothermochemistry","Credits 3. 
3 Lecture Hours.Fundamentals of kinetic theory, chemical thermodynamics and statistical mechanics; applications to high temperature chemically reacting equilibrium and nonequilibrium aerodynamic flows.Prerequisite:AERO 303or equivalent.","Credits 3. 
3 Lecture Hours."
