"department","course_code","course_name","course_hours","course_description"
"Aerospace Engineering (AE)","AE 5302","ADVANCED FLIGHT MECHANICS","3 Hours.","Rigid body motion. Kinematics and dynamics of aerospace vehicles. Linear and nonlinear control of aircraft and spacecraft. Advanced aircraft and spacecraft modeling and control issues. Prerequisite:MAE 3405andMAE 4310."
"Aerospace Engineering (AE)","AE 5303","CLASSICAL METHODS OF CONTROL SYSTEMS ANALYSIS AND SYNTHESIS","3 Hours.","Equip the student with familiarity of significant tools of the control engineer. Topics covered include controllers and their effect on system performance and stability, block diagram algebra, stability and analysis, system performance definition, root locus, frequency techniques, and state variable methods. Digital simulation tools for design and simulation of control systems. Demonstration of controller design and performance in the laboratory. Also offered asME 5303."
"Aerospace Engineering (AE)","AE 5305","DYNAMIC SYSTEMS MODELING","3 Hours.","To equip the student with the capability of determining the necessary equations for distributed and lumped parameter modeling of mixed physical system types including mechanical, fluid, electrical, and thermal components. Models are formulated for computer simulation and analysis for systems with deterministic and stochastic inputs. Topics of random vibration and system identification are included. Offered asAE 5305andME 5305.  Credit will be granted only once."
"Aerospace Engineering (AE)","AE 5310","FINITE ELEMENT METHODS","3 Hours.","Finite element method in the study of the static response of complex structures and of continua applications to field problems; analytical methods emphasized and digital computer application undertaken. Offered asAE 5310andME 5310.  Credit will be granted only once."
"Aerospace Engineering (AE)","AE 5311","STRUCTURAL DYNAMICS","3 Hours.","Natural frequencies; forced response of complex structural systems studied through the use of the finite element method; computational aspects of these problems discussed, and digital computer applications undertaken. Offered asAE 5311andME 5311.  Credit will be granted only once."
"Aerospace Engineering (AE)","AE 5312","CONTINUUM MECHANICS","3 Hours.","Study of the underlying physical and mathematical principles relating to the behavior of continuous media; interrelationships between fluid and solid mechanics. Offered asAE 5312andME 5312.  Credit will be granted only once."
"Aerospace Engineering (AE)","AE 5313","FLUID DYNAMICS","3 Hours.","Basic conservation laws, flow kinematics, special forms of the governing equations, two-dimensional potential flows, surface waves and some exact solutions of viscous incompressible flows. Offered asAE 5313andME 5313.  Credit will be granted only once."
"Aerospace Engineering (AE)","AE 5315","FUNDAMENTALS OF COMPOSITES","3 Hours.","This fundamental course will introduce students to mechanics of composites at various scales, including analysis, characterization, and manufacturing methods.  Emphasis is on constitutive relations; mechanical and hygrothermal behavior; stress analysis; and simple applications. Offered asAE 5315andME 5315.  Credit will be granted only once."
"Aerospace Engineering (AE)","AE 5320","DESIGN OPTIMIZATION","3 Hours.","The purpose of this course is to present modern concepts of optimal design of structures. Basic ideas from optimization theory are developed with simple design examples. Analytical and numerical methods are developed and their applications discussed. Use of numerical simulation methods in the design process is described. Concepts of structural design sensitivity analysis and approximation methods will be discussed. The emphasis is made on the application of modern optimization techniques linked to the numerical methods of structural analysis, particularly, the finite element method. Prerequisite:AE 5310orME 5310."
"Aerospace Engineering (AE)","AE 5322","AEROELASTICITY","3 Hours.","A fundamental course addressing phenomena related to the time-independent interactions between structural flexibility and aerodynamic loads as relevant to flying vehicles. Emphasis is placed upon the development and use of simple analytical and/or interactive computational models that capture the essential aspects of the static aeroelastic phenomena investigated and provide insight into the response, including i) aeroelastic divergence; ii) aeroelastic change in control effectiveness; iii) aeroelastic distribution of lift; and iv) aeroelastic change in longitudinal static stability."
"Aerospace Engineering (AE)","AE 5323","ENGINEERING RESEARCH METHODS","3 Hours.","This hands-on course will teach the tools that are essential for conducting graduate research, with an aim to prepare the students for project-based graduate research. The course will be focused on the integration of engineering concepts to complete course projects that imitate mini research projects. Prerequisite: Undergraduate education in engineering or science."
"Aerospace Engineering (AE)","AE 5325","COMBUSTION","3 Hours.","Fundamental treatment of problems involving simultaneous occurrence of chemical reaction and transfer of heat, mass and momentum. Topics include kinetically controlled combustion phenomena; diffusion flames in liquid fuel combustion; combustion of solids; combustion of gaseous fuel jets; flames in premixed gasses. Offered asAE 5325andME 5325.  Credit will be granted only once."
"Aerospace Engineering (AE)","AE 5326","AIR-BREATHING PROPULSION","3 Hours.","Development of thrust and efficiency equations, thermodynamic cycle analysis, cycle design methods of aerospace propulsion systems, component performance analysis methods, component matching and dynamic interactions, and vehicle/propulsion-system integration."
"Aerospace Engineering (AE)","AE 5327","COMPUTATIONAL AERODYNAMICS I","3 Hours.","Solution of engineering problems by finite-difference methods, emphasis on aerodynamic problems characterized by single linear and non-linear equations, introduction to and application of major algorithms used in solving aerodynamics problems by computational methods."
"Aerospace Engineering (AE)","AE 5328","COMPUTATIONAL AERODYNAMICS II","3 Hours.","Review of the fundamental equations of aerodynamics, development of methods for solving Euler, boundary-layer, Navier-Stokes, and parabolized Navier-Stokes equations, application to practical aerodynamic analysis and design problems."
"Aerospace Engineering (AE)","AE 5329","ADDITIVE MANUFACTURING","3 Hours.","The range of technologies and processes, both physical and digital, used to translate virtual solid model data into physical models using additive layering methods. Emphasis is given to application of these technologies to manufacture end use components and assemblies but rapid prototyping is also discussed. Metal, polymer, ceramic, and composite material applications of additive manufacturing are included. Discussion includes advantages and limitations of additive methods with respect to subtractive methods and to each other. Principles of design for additive manufacturing are covered along with discussion of applications. Students complete a project to design and build an engineering component or assembly for additive manufacturing. Offered asAE 5329andME 5329.  Credit will be granted only once. Prerequisite: Graduate standing."
