"course_code","course_title","department","credits","description"
"AE 6520","Advanced Flight Dynamics","Aerospace Engineering (AE)","3 Credit Hours.","Reference frames and transformations, general equations of unsteady motion, application to fixed-wing, rotary-wing and space vehicles, stability characteristics, flight in turbulent atmosphere."
"AE 6530","Multivariable Linear Systems and Control","Aerospace Engineering (AE)","3 Credit Hours.","Techniques for analysis and description of multivariable linear systems. Tools for advanced feedback control design for these systems, including computational packages. Credit will not be awarded for bothAE 6530andECE 6550orAE 6530andME 6401."
"AE 6531","Aerospace Robust Control I","Aerospace Engineering (AE)","3 Credit Hours.","Robustness issues in controller analysis and design. LQ analysis, H2 norm, LQR, LQG, uncertainty modeling, small gain theorem, H-infinity  performance, and the mixed-norm H2/H-infinity problem."
"AE 6532","Aerospace Robust Control II","Aerospace Engineering (AE)","3 Credit Hours.","Advanced treatment of robustness issues. Controller analysis and design for linear and nonlinear systems with structured and non-structured uncertainty. Reduced-order control, stability, multipliers, and mixed-mu."
"AE 6534","Control of Aerospace Structures","Aerospace Engineering (AE)","3 Credit Hours.","Advanced treatment of control of flexible structures. Topics include stability of multi-degree-of-freedom systems, passive and active absorbers and isolation, positive real models, and robust control for flexible structures."
"AE 6551","Cognitive Engineering","Aerospace Engineering (AE)","3 Credit Hours.","Cognitive engineering addresses a range of technologies and work environments that will support human cognitive performance, including information systems, decision support, automation, and intelligent systems."
"AE 6580","Aerospace Nonlinear Control","Aerospace Engineering (AE)","3 Credit Hours.","Advanced treatment of nonlinear robust control. Lyapunov stability theory, absolute stability, dissipativity, feedback linearization, Hamilton-Jacobi-Bellman theory, nonlinear H-infinity, backstepping control, and control Lyapunov functions."
"AE 6694","Graduate Internship","Aerospace Engineering (AE)","1-21 Credit Hours.","Graduate Internship for which the student is paid."
"AE 6701","Wind Engineering","Aerospace Engineering (AE)","3 Credit Hours.","An introductory course on wind energy and its potential; modeling and design of wind turbines; analysis of the economic benefits of wind turbine systems. Credit will not be awarded for bothAE 6701andME 6701."
"AE 6705","Introduction to Mechatronics","Aerospace Engineering (AE)","4 Credit Hours.","Modeling and control of actuators and electro-mechanical systems. Performance and application of microprocessors and analog electronics to modern mechatronic systems."
"AE 6721","Evaluation of Human Integrated Systems","Aerospace Engineering (AE)","3 Credit Hours.","Evaluation of human integrated systems including translating research questions into measurable objectives, overview of evaluation methods and data analysis techniques applicable to such systems.  Credit not allowed for bothAE 6721andISYE 6231."
"AE 6760","Acoustics I","Aerospace Engineering (AE)","3 Credit Hours.","Fundamental principles governing the generation, propagation, reflection, and transmission of sound waves in fluids.  Crosslisted withME 6760."
"AE 6761","Acoustics II","Aerospace Engineering (AE)","3 Credit Hours.","Radiation and scattering of sound waves in fluids, duct acoustics, dissipation phenomena. Crosslisted withME 6761."
"AE 6762","Applied Acoustics","Aerospace Engineering (AE)","3 Credit Hours.","Mufflers, resonators, acoustic materials, barriers, industrial noise, room acoustics, active noise control. Crosslisted with ME  6762."
"AE 6765","Kinetics and Thermodynamics of Gases","Aerospace Engineering (AE)","4 Credit Hours.","Thermodynamics of nonreacting and reacting gas mixtures. Introductory quantum theory, statistical thermodynamics, and gas kinetic theory. Crosslisted withME 6765."
"AE 6766","Combustion","Aerospace Engineering (AE)","3 Credit Hours.","Introductory chemical kinetics, detonations and deflagrations, laminar flame propagation in premixed gases, ignition and quenching, laminar diffusion flames and droplet burning, turbulent reacting flows. Crosslisted withME 6766."
"AE 6769","Linear Elasticity","Aerospace Engineering (AE)","3 Credit Hours.","Governing equations of linear elasticity, plane elasticity, boundary value problems, airy stress function and complex variable methods, simple three-dimensional solutions. Crosslisted withME 6769."
"AE 6770","Energy and Variational Methods in Elasticity and Plasticity","Aerospace Engineering (AE)","3 Credit Hours.","Applications of energy and variational methods in engineering mechanics to elastic, plastic, and dynamical behavior of deformable bodies.  Crosslisted withME 6770."
"AE 6779","Dynamic System Simulation and Modeling","Aerospace Engineering (AE)","3 Credit Hours.","Models of dynamic systems, such as aircraft, ground vehicles and machinery, and manual control.  Numerical simulation techniques and applications. Interactive simulators. Student programming project.  Crosslisted withISYE 6779."
"AE 6XXX","Aerospace Engineering Elective","Aerospace Engineering (AE)","1-21 Credit Hours.",""
"AE 7000","Master's Thesis","Aerospace Engineering (AE)","1-21 Credit Hours.",""
"AE 7741","Robotics Professional Preparation","Aerospace Engineering (AE)","1 Credit Hour.","Preparation for a professional career in Robotics. Local & visiting speakers. Program introduction. Technical resume preparation. GT Robotics labs & resources."
"AE 7742","Robotics Professional Preparation 2","Aerospace Engineering (AE)","1 Credit Hour.","Preparation for a professional career in Robotics. Local & visiting speakers. Selecting and applying for Internship. Developing capstone project proposal. Public speaking practice and preparation."
"AE 7743","Robotics Professional Preparation 3","Aerospace Engineering (AE)","1 Credit Hour.","Preparation for a professional career in Robotics. Local & visiting speakers. Interview preparation & career search. Technical report writing and presentation."
"AE 7764","Acoustic Propagation","Aerospace Engineering (AE)","3 Credit Hours.","Propagation of sound in inhomogeneous fluids; ray acoustics, ocean and atmospheric acoustics, nonlinear acoustics. Crosslisted withME 7764."
"AE 7772","Fundamentals of Fracture Mechanics","Aerospace Engineering (AE)","3 Credit Hours.","Advanced study of failure of structural materials under load, mechanics of fracture, and microscopic and macroscopic aspects of the fracture of engineering materials. Crosslisted with CHE, CEE, ME, andMSE 7772."
"AE 7773","Advanced Fracture Mechanics","Aerospace Engineering (AE)","3 Credit Hours.","Nonlinear fracture mechanics including elastic-plastic and time-dependent fracture, advanced test methods, J-integral theory, and extensions. Crosslisted with CEE, CHE, ME, andMSE 7773."
"AE 7774","Fatigue of Materials and Structures","Aerospace Engineering (AE)","3 Credit Hours.","Mechanical and microstructural aspects of nucleation and growth of cracks under cyclic loading conditions, notch effects, cumulative damage, multiaxial loading, and fatigue crack propagation. Crosslisted with CEE, CHE, ME, andMSE 7774."
"AE 7775","Topics in Fracture and Fatigue of Metallic and Composite Structures","Aerospace Engineering (AE)","3 Credit Hours.","Brittle and ductile fracture criteria. Failrue prediction in composite structures. Free-edge and internal delamination. Anisotropic cracks. Fatigue behavior of composites and metal. New micromechanical models. Crosslisted with CHE, ME, andMSE 7775."
"AE 7785","Introduction to Robotics Resesarch","Aerospace Engineering (AE)","3 Credit Hours.","Familiarizes students with the core areas of robotics; mechanics, control, perception, AI, and autonomy. Provides an introduction to the mathematical tools required in robotics research."
"AE 7791","Damage, Failure, and Durability of Composite Materials","Aerospace Engineering (AE)","3 Credit Hours.","Analysis and failure of fiber-reinforced composite material systems.  Mechanisms of toughening, multiple cracking mechanisms.  Failure in woven fabric, braided, and special geometry composites.  Crosslisted with CHE, CEE, ME, MSE, and PTFE 7791."
"AE 7792","Advanced Mechanics of Composites","Aerospace Engineering (AE)","3 Credit Hours.","Anisotropic elasticity, hygrothermal behavior, stress analysis of laminated composites including 3D effects, stress concentrations, free-edge effects, thick laminates, adhesive and mechanical connections, fracture of composites. Crosslisted with CHE, CEE, ME, MSE, and PTFE 7792."
"AE 7793","Manufacturing of Composites","Aerospace Engineering (AE)","3 Credit Hours.","Major manufacturing techniques of metal-ceramic and polymer-matrix composites.  Modeling of processes with emphasis on fundamental mechanisms and effects. Crosslisted with CHE, CEE, ME, MSE, and PTFE 7793."
