"department","course_code","course_name","course_hours","course_description"
"Agricultural and Resource Economics (RH) (SARE)","SARE 699","Independent Study.","(1-6 Credits)","(Also offered as SANR 699.) An independent study project is mutually arranged between a student and an instructor. Total credits allowed toward graduation requirements are restricted as outlined in Ratcliffe Hicks section."
"Agriculture (RH) (SAAG)","SAAG 250","First Year Student Seminar.","(1 Credit)","Designed to assist incoming students in adjusting to college and improving their academic performance. First year students will learn about university resources and facilities, and strategies relating to study skills, problem solving, time management, and setting and achieving academic and personal goals. Field trips may be required."
"Agriculture (RH) (SAAG)","SAAG 316","Introduction to Agricultural Mechanics and Safety.","(2 Credits)","This is an introductory level class which will explore basic small internal combustion engines, tractor and chainsaw operations and safety. Safety, use of shop tools, processes, and procedures around agricultural machinery and equipment will be emphasized."
"Agriculture (RH) (SAAG)","SAAG 350","Hispanic Culture and Communication in Agriculture.","(3 Credits)","Covers everyday conversations in Latin American Spanish needed at the workplace in agriculture and natural resources.  It aims at emphasizing dialogues, commands and directions to improve the relationship and understanding of workers and employers in several fields of agriculture. Course prepares students in landscape, horticulture, animal science and agriculture economics with basic communication skills in Spanish and familiarizes students with Latin American cultural traditions. Taught with AHNR 3350. Not intended for students with advanced Spanish language skills."
"Agriculture (RH) (SAAG)","SAAG 495","Special Topics.","(1-6 Credits)",""
"Agriculture (RH) (SAAG)","SAAG 693","Foreign Study.","(1-6 Credits)","Courses taken in agriculture, natural resources, and related areas as part of approved Education Abroad programs. Credits and topics must be approved by department head and director of Ratcliffe Hicks School of Agriculture."
"Agriculture (RH) (SAAG)","SAAG 699","Independent Study.","(1-6 Credits)","An independent study project is mutually arranged between a student and an instructor. Course may be repeated for credit. Total credits allowed toward graduation requirements are restricted as outlined in the Ratcliffe Hicks section of the Undergraduate Catalog."
"Agriculture, Health and Natural Resources (AHNR)","AHNR 1001","Career Exploration for CAHNR Fellows.","(1 Credit)","An introduction to career exploration tools, majors within CAHNR, and careers in agriculture, nutrition, natural resources, and human health."
"Agriculture, Health and Natural Resources (AHNR)","AHNR 1002","CAHNR Careers Essential Skills.","(1 Credit)","Allows students to explore their career aspirations, develop essential skills, and integrate the idea of community into their career objectives. Tools and methodologies necessary to investigate various aspects of careers in agriculture, food, natural resources, and human health within the context of community engagement."
"Agriculture, Health and Natural Resources (AHNR)","AHNR 1089","Introduction to Research in Agriculture and Natural Resources.","(1-3 Credits)","Supervised student involvement with faculty projects to introduce students to current areas of research in their field of interest. Credits and hours by arrangement. Students taking this course will be assigned a final grade of S (satisfactory) of U (unsatisfactory)."
"Agriculture, Health and Natural Resources (AHNR)","AHNR 1093","Foreign Study.","(1-6 Credits)","Courses taken in agriculture, natural resources, and related areas as part of approved Study Abroad programs. Credits and topics must be approved by department head or dean of the College of Agriculture, Health and Natural Resources."
"Agriculture, Health and Natural Resources (AHNR)","AHNR 3091","Agriculture and Natural Resources Internship.","(1-6 Credits)","Designed to provide students with a meaningful experience in a formalized agricultural or natural resources program under supervised conditions. Each student taking this course must submit a formal written report for evaluation and meet all other course requirements as specified by the instructor."
"Agriculture, Health and Natural Resources (AHNR)","AHNR 3093","Foreign Study.","(1-12 Credits)","Courses taken in agriculture, natural resources, and related areas as part of approved Study Abroad programs. Credits and topics must be approved by department head or dean of the College of Agriculture, Health and Natural Resources."
"Agriculture, Health and Natural Resources (AHNR)","AHNR 3095","Special Topics.","(1-6 Credits)",""
"Agriculture, Health and Natural Resources (AHNR)","AHNR 3099","Independent Study.","(1-6 Credits)","A course designed for the student who wishes to pursue an investigation of specific problems related to domestic and foreign agriculture with particular emphasis on current problems in instruction, extension education, and research."
