"code","level","title","credits","description"
"GLY6496","Graduate","Adv Top Geophysics",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"CHM6582","Graduate","Adv Top In Phy&The C",2,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"CHM6680","Graduate","Adv Top Inorg Chm",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"CHM6682","Graduate","Adv Top Inorg Chm",2,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"CHM6683","Graduate","Adv Top Inorg Chm",2,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"ESI6528","Graduate","Adv Topic Sim Model",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"ENV6510C","Graduate","Adv Unit Oper I",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"ENV6511C","Graduate","Adv Unit Oper II",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"COP3832","Undergraduate","Adv Web Server Comm",3,"Maintain a web server on the Internet. Learn HTML, PERL, Javascript. Configure the Apache web server. Write interactive server scripts. Discuss Web security & ASP. Use Java applets and ActiveX controls. This course will have additional fees. Inactivated per SCNS review, last term offered Spring 2002."
"EIN6319","Graduate","Adv Work Design",3,"Cleanup of Course Catalog occurred on 28-JUL-2004.  Course was inactivated."
"PHC7011","Graduate","Advanced Epidemiology",3,"The purpose of this course is to examine and critically review current areas of research in Epidemiology with focus on observation studies."
"EIN6248","Graduate","Adv Ergonomics",3,"Analysis of human factors in the design of engineering systems, with emphasis on the interphase of man-machine-media and human limitations in relation to equipment design and work environments. Prerequisites: EIN 4314, EIN 4243, and PCB 3702 or equivalent. Inactivated per 2024 SCNS review. Last term offered fall 2002."
"AGR5241","Graduate","Adv Mod Crop Pro",3,"An advance course in agronomy applying crop, soil, and environmental sciences in understanding agricultural systems in the world. Includes the concepts of plant, seed, water, soil, tillage, pest, post harvest, ecophysiology, and sustainable aspects of crop production."
"BCN5622","Graduate","Adv Plan Sim Const",3,"The application of advanced planning, scheduling, and simulation techniques and concepts to construction processes and operations."
"ART4711C","Undergraduate","Advanced Sculpture",3,"Encourages individual exploration and experimentation with specific emphasis upon contemporary expanded sculptural practices. May be repeated. Prerequisite: ART 2701C, ART 3710C."
"CLP5166","Graduate","Adv Abnormal Psy",3,"Advanced study of the causes, psychopathology manifestations, and social and personal consequences of behavior disturbance. Emphasis is placed on the critical examination of current research on the biological, psychological, and social aspects of these disorders. Clinical approaches to diagnosis, course, and prognosis in the contemporary mental health context (including 'practicum' assignments if feasible) are covered."
"ACG6225","Graduate","Advanced Accounting",3,"Seminar examining role and inputs of accounting, finance, and taxation in strategic decisions. Mergers, acquisitions, and corporate restructuring is the frame-work used to bring these issues into focus."
"ACG6437","Graduate","Advanced Ais",3,"Development and control of information systems for accounting, emphasis on new microcomputer technology, software engineering, methods of data processing and database management systems. Prerequisites: ACG 4401, or permission of the Director of the School of Accounting."
"EEL6437C","Graduate","Adv Act MW",3,"Design principles of microwave transistor amplifiers and oscillators; power, broadband and low-noise amplifiers (PA, BB, LNA); input and output matching networks (IMN/OMN); Oscillator Circuits; Prerequisite: (EEL 5437 and EEL 5426) or permission from the instructor"
"TPP4920","Undergraduate","Adv Actor's Wkshp I",3,"This course will concentrate on the acting demands of a specific period, style, genre, or playwright."
"NGR6201C","Graduate","Adv Adult Geron Nsg I",3,"Study of Advanced Adult Practice Nursing and specialization, expansion and advancement of evidence-based knowledge and skills fundamental to the role of the Adult Nurse Practitioner in primary care."
"NGR6202C","Graduate","Adv Ad Geron Nsg II",3,"Continuing development of evidence-based knowledge and skills fundamental to the adult nurse practitioner role in the care of clients experiencing chronic and multisystem illnesses."
"NGR6201L","Graduate","Adv Ad Geron Nsg Pr I",3,"Clinical implementation of evidence-based knowledge and skills required of the advanced adult practice nurse in the prevention, diagnosis and management of acute health conditions in primary care."
"NGR6202L","Graduate","Adv Ad Geron Nsg Pr II",3,"Clinical implementation of evidence-based knowledge and skills fundamental to the adult nurse practitioner role in the care of the client and family experiencing chronic, multisystem illness."
"EAS6721","Graduate","Adv Aero Shape Design",3,"Analytical formulations and numerical algorithms for inverse shape design and optimized shape design of 2D and 3D aerodynamic and aerothermal configurations over a range of flow regimes. Prerequisites: Permission of the instructor. Good programming skills. Basic courses in fluid mechanics."
"ANG5397","Graduate","Adv Afr Diasp Cult",3,"Examines different approaches adopted by African diaspora studies scholars in social and cultural anthropology, and recent theoretical texts and debates in Performance Studies. Prerequisite: Permission of the instructor."
"DAA5348","Graduate","Adv Afr Diaspora",3,"Advanced African Diaspora Dance is a studio class, which offers an extensive experience in all elements of Afro-Brazilian dance through the exploration of traditional and contemporary dance forms."
"CIS5207","Graduate","Advanced Digital Forensic",3,"Presents advanced AI/ML-based concepts in forensic software, tools, technology. Provides experience in selection and use of different tools for analyzing evidence and aiding investigations. Prerequisite: Graduate standing."
"EEE5853","Graduate","Adv Al & Neuro HW: D&S",3,"This course delves into advanced topics on Al and Neuromorphic optimization, architecture, algorithm-hardware synergy, sparsity, security, and privacy.Prerequisite: With permission of instructor"
"CHM6157","Graduate","Adv Analytical Chem",3,"Modern analytical methods, applications, and instrumentation. Topics include spectroscopy, chromatography, electrochemistry, optimization theory, and computerized instrumentation. Prerequisites: CHM 4130 or permission of the instructor."
"CNT6144","Graduate","Adv Analyt & Cloud in ECE",3,"This course will focus on the theoretical concepts, principles, tools, techniques and deployment models and analytics for cloud services"
"ZOO5732","Graduate","Adv.Anat.Dem.","1 - 4","Dissection and demonstration of the human body with the emphasis on structure and function. May be repeated to a maximum of eight credits. Prerequisites: ZOO 3733 and ZOO 3733L, or permission of the instructor. Inactivated per SCNS review, last term offered Fall 2006"
