"course_code","course_title","credits","department","description"
"ARCH 21203","Architectural Structures II","3 Hours","Architecture (ARCH)","Introduction to the basic theories of structures, structural behavior, and the design of simple structural systems capable of resisting gravity and lateral forces. Provides a basic understanding of structural behavior, organization of framing systems and location of lateral force resisting elements for building structures and other technical systems. Corequisite:ARCH 20206. Prerequisite:ARCH 21103andARCH 21302. (Typically offered: Spring)"
"ARCH 212H3","Honors Architectural Structures II","3 Hours","Architecture (ARCH)","Introduction to the basic theories of structures, structural behavior, and the design of simple structural systems capable of resisting gravity and lateral forces. Provides a basic understanding of structural behavior, organization of framing systems and location of lateral force resisting elements for building structures and other technical systems. Corequisite:ARCH 20206. Prerequisite:ARCH 21103,ARCH 21302and honors candidacy. (Typically offered: Spring)This course is equivalent toARCH 21203."
"ARCH 21302","Environmental Technology I","2 Hours","Architecture (ARCH)","Introduces theories and concepts of the building thermal, luminous and sonic environments with focus on solar geometry-shading, climate-thermal stresses, natural ventilation, daylight, sound isolation and noise control. The application of these systems to support the design of an environmentally responsive building and its enclosure is addressed. Corequisite:ARCH 20106andARCH 21103. Prerequisite:ARCH 12102. (Typically offered: Fall)"
"ARCH 213H2","Honors Environmental Technology I","2 Hours","Architecture (ARCH)","Introduces theories and concepts of the building thermal, luminous and sonic environments with focus on solar geometry-shading, climate-thermal stresses, natural ventilation, daylight, sound isolation and noise control. The application of these systems to support the design of an environmentally responsive building and its enclosure is addressed. Corequisite:ARCH 20106andARCH 21103. Prerequisite:ARCH 12102. (Typically offered: Fall)This course is equivalent toARCH 21302."
"ARCH 22303","History of Architecture I","3 Hours","Architecture (ARCH)","Critical study and analysis of world architecture from ancient times through the Middle Ages, comprising the ancient Americas, Asia, Mesopotamia, and Egypt;  Classical, Byzantine, and Islamic architecture and vernacular design; and the early Christian, Romanesque, and Gothic periods. (Typically offered: Fall)"
"ARCH 223H3","Honors History of Architecture I","3 Hours","Architecture (ARCH)","Critical study and analysis of world architecture from ancient times through the Middle Ages, comprising the ancient Americas, Asia, Mesopotamia, and Egypt;  Classical, Byzantine, and Islamic architecture and vernacular design; and the early Christian, Romanesque, and Gothic periods. Prerequisite:  Honors candidacy. (Typically offered: Fall)This course is equivalent toARCH 22303."
"ARCH 22403","History of Architecture II","3 Hours","Architecture (ARCH)","Critical study and analysis of world architecture from the fifteenth to the mid-nineteenth centuries. Encompasses early modern Europe (Renaissance, Baroque, and Neoclassical) as well as two or more of the following:  colonial New Spain, early modern Japan, and/or early modern Islamic empires in Africa, the Middle East, and Asia. Vernacular American building is surveyed as well as architecture in the nineteenth-century, including Beaux-Arts design and the introduction of industrial materials. Prerequisite for architecture majors only:ARCH 22303. (Typically offered: Spring)"
"ARCH 224H3","Honors History of Architecture II","3 Hours","Architecture (ARCH)","Critical study and analysis of world architecture from the fifteenth to the mid-nineteenth centuries. Encompasses early modern Europe (Renaissance, Baroque, and Neoclassical) as well as two or more of the following:  colonial New Spain, early modern Japan, and/or early modern Islamic empires in Africa, the Middle East, and Asia. Vernacular American building is surveyed as well as architecture in the nineteenth-century, including Beaux-Arts design and the introduction of industrial materials. Prerequisite:  Architecture majors only. Corequisite:ARCH 22303and honors candidacy. (Typically offered: Spring)This course is equivalent toARCH 22403."
"ARCH 26000","Undergraduate Research Assistant","0 Hours","Architecture (ARCH)","Undergraduate research. (Typically offered: Fall, Spring and Summer)"
"ARCH 29903","Art and Culture in Italy","3 Hours","Architecture (ARCH)","The evolution of culture and aesthetics and their immediate relationship with the creation of Italy's masterpieces in art and architecture. Includes site visits and lectures. Offered in the Rome study abroad semester. (Typically offered: Fall and Spring)"
"ARCH 30106","Architectural Design V","6 Hours","Architecture (ARCH)","Emphasis on issues of design process, exploration of internal and external determinants of form and the integration of appropriate technologies in design solutions. Corequisite:ARCH 44303. Prerequisite:ARCH 20206andARCH 21203andARCH 22403. (Typically offered: Fall)"
"ARCH 30206","Architectural Design VI","6 Hours","Architecture (ARCH)","Studio-based analysis and design of structural and enclosure systems for buildings with particular emphasis on systems interface and application within the context of design exercises. Investigations of the appropriate use of materials and assemblies for varied programmatic and environmental criteria. Twelve hours of studio each week.  Corequisite:ARCH 45203. Prerequisite:ARCH 30106andARCH 31403. (Typically offered: Spring)"
"ARCH 3030V","Special Projects","1-6 Hour","Architecture (ARCH)","Individual or group investigation in research, visual communication, history, or design concerning special interests of student or faculty. (Typically offered: Irregular) May be repeated for degree credit."
"ARCH 303HV","Honors Special Projects","1-6 Hour","Architecture (ARCH)","Individual or group investigation in research, visual communication, history, or design concerning special interests of student or faculty. Prerequisite:  Honors candidacy. (Typically offered: Irregular) May be repeated for degree credit.This course is equivalent toARCH 3030V."
"ARCH 31403","Building Materials and Assemblies","3 Hours","Architecture (ARCH)","Introduction and comprehensive survey of primary building materials and methods of assembly: their history, properties, use and configuration - both traditional and contemporary, in the service of building construction; their impact on the form, expression and performance of building structures and envelopes. Prerequisite:ARCH 21302,ARCH 21103andARCH 21203. (Typically offered: Fall)"
"ARCH 32503","Environmental Technology II","3 Hours","Architecture (ARCH)","Covers theoretical foundations and applications of building environmental systems: HVAC with duct layout and controls, indoor air quality, electric lighting, power, acoustics, fire safety and egress, and water and waste. The important role of such systems in the design of buildings is examined through a series of small projects assignments. Prerequisite:ARCH 30106andARCH 31403. (Typically offered: Spring)"
