"code","title","credits","subject","description"
"01:202:425","RACE,CRIME & JUSTICE",3.0,"NB",""
"01:202:488","ADVANCED CRIMINAL JUSTICE SEMINAR",3.0,"NB",""
"01:202:495","INDEPENDENT STUDY","","NB",""
"01:202:496","SPECIAL TOPICS",3.0,"NB",""
"01:202:497","SPECIAL TOPICS",3.0,"NB",""
"01:202:498","HONORS THESIS",3.0,"NB",""
"01:220:102","INTRO TO MICROECONOM",3.0,"NB",""
"01:220:103","INTRODUCTION TO MACROECONOMICS",3.0,"NB",""
"01:220:110","PERSONAL FINANCE AND FINANCIAL DECISION MAKING",3.0,"NB",""
"01:220:212","ECON DATA ANLYTCS:INTRO TO DATA MGMT,STATSTCS& RGRESSN MTHDS FOR DECISION MAKING",3.0,"NB",""
"01:220:300","INTERNATIONAL ECONOMICS",3.0,"NB",""
"01:220:301","MONEY, BANKING AND THE FINANCIAL SYSTEM",3.0,"NB",""
"01:220:320","INTERMEDIATE MICROECONOMIC ANALYSIS",3.0,"NB",""
"01:220:321","INTERMEDIATE MACROECONOMIC ANALYSIS",3.0,"NB",""
"01:220:322","ECONOMETRICS",3.0,"NB",""
"01:220:390","CHOICE AND STRATEGY POLITICS",3.0,"NB",""
"01:220:395","LAW AND ECONOMICS",3.0,"NB",""
"01:220:397","INTERNSHIP IN ECONOMICS",1.0,"NB",""
"01:220:420","COMPUTATIONAL METHODS FOR RESEARCH IN ECONOMICS",3.0,"NB",""
"01:220:421","ECONOMIC FORECASTING AND BIG DATA",3.0,"NB",""
"01:220:422","ADVANCED ECONOMETRICS FOR MICROECONOMIC DATA",3.0,"NB",""
"01:220:433","HEALTH ECONOMICS",3.0,"NB",""
"01:220:438","EDUCATION ECONOMICS",3.0,"NB",""
"01:220:439","ECONOMIC DEVELOPMENT",3.0,"NB",""
"01:220:460","PUBLIC ECONOMICS",3.0,"NB",""
"01:220:477","ECONOMICS OF POPULATION",3.0,"NB",""
"01:220:480","BEHAVIORAL AND EXPERIMENTAL ECONOMICS",3.0,"NB",""
"01:220:481","ECONOMICS OF UNCERTAINTY",3.0,"NB",""
"01:220:482","GAME THEORY AND ECONOMICS",3.0,"NB",""
"01:220:485","ADVANCED MICROECONOMIC THEORY",3.0,"NB",""
"01:220:490","ADVANCED IND STUDY",3.0,"NB",""
"01:220:491","ADVANCED IND STUDY",3.0,"NB",""
"01:220:493","HONORS RESRCH SEM I",3.0,"NB",""
"01:351:209","INTRODUCTION TO MULTIMEDIA COMPOSITION",3.0,"NB",""
"01:351:211","INTRODUCTION TO CREATIVE WRITING",3.0,"NB",""
"01:351:303","SCREENWRITING FOR FILM",3.0,"NB",""
"01:351:304","SCREENWRITING FOR TELEVISION",3.0,"NB",""
"01:351:305","CREATIVE NON FICTION",3.0,"NB",""
"01:351:306","FORM AND TECHNIQUE IN POETRY",3.0,"NB",""
"01:351:307","FORM AND TECHNIQUE IN FICTION",3.0,"NB",""
"01:351:308","PLAYWRITING",3.0,"NB",""
"01:351:309","DIGITAL COMPOSITION",3.0,"NB",""
"01:351:314","DOCUMENTARY FILMMAKING FOR WRITERS",3.0,"NB",""
"01:351:405","ADVANCED WORKSHOP: MULTI-GENRE",3.0,"NB",""
"01:351:406","ADVANCED WORKSHOP: POETRY",3.0,"NB",""
"01:351:407","ADVANCED WORKSHOP: FICTION",3.0,"NB",""
"01:351:408","ADVANCED CREATIVE WRITING WORKSHOP -    PLAYWRITING",3.0,"NB",""
"01:354:420","SEMINAR:  FILM THEORY",3.0,"NB",""
"01:355:101","COLLEGE WRITING",3.0,"NB",""
"01:355:103","EXPOSITION &ARGUMENT",3.0,"NB",""
"01:355:104","COLLEGE WRITING EXTENDED",4.5,"NB",""
"01:355:201","RESEARCH IN DISCIPLINES",3.0,"NB",""
"01:355:202","TECHNICAL WRITING ESSENTIALS",3.0,"NB",""
"01:355:203","BUSINESS WRITING ESSENTIALS",3.0,"NB",""
"01:355:301","COLLEGE WRITING FOR TRANSFER STUDENTS",3.0,"NB",""
"01:355:302","SCIENTIFIC AND TECHNICAL WRITING",3.0,"NB",""
"01:355:303","WRITING FOR BUSINESS AND THE PROFESSIONS",3.0,"NB",""
"01:355:315","WRTG GRANT PROPOSALS",3.0,"NB",""
"01:355:322","WRTG FOR ENGINEERS",3.0,"NB",""
"01:355:352","WRTG AS A NATURALIST",3.0,"NB",""
"01:355:355","WRTG IN PROFESSIONS",3.0,"NB",""
"01:355:375","COLLAB WRTG PRACTICE",3.0,"NB",""
"01:355:395","INTERNSHIP",3.0,"NB",""
"01:355:397","WRITING INTERNSHIP FOR BUSINESS AND TECHNICAL WRITING MINORS",3.0,"NB",""
"01:355:410","COMPOSING GRAPHIC NARRATIVES",3.0,"NB",""
"01:356:155","ENGLISH FOR ACADEMIC PURPOSES I:        WRITING ACROSS CULTURES",4.5,"NB",""
"01:356:156","ENGLISH FOR ACADEMIC PURPOSES II: ACADEMIC WRITING IN THE UNITED STATES",4.5,"NB",""
"01:358:203","SHAKESPEARE AND FILM",3.0,"NB",""
"01:358:206","INTRODUCTION TO LITERARY STUDIES",1.5,"NB",""
"01:358:230","MAJOR TOPICS AND AUTHORS IN BRITISH     LITERATURE",3.0,"NB",""
"01:358:240","INTRODUCTION TO DRAMATIC LITERATURE",3.0,"NB",""
"01:358:243","INTRODUCTION TO THE SHORT STORY",3.0,"NB",""
"01:358:252","INTRODUCTION TO CHILDREN'S LITERATURE",3.0,"NB",""
"01:358:256","INTRODUCTION TO THE GRAPHIC NOVEL",3.0,"NB",""
"01:358:262","INTRODUCTION TO LITERATURE AND ENVIRONMENT",3.0,"NB",""
"01:358:275","THE CULTURAL HISTORY OF NOW",3.0,"NB",""
"01:358:305","MEDIEVAL ROMANCE",3.0,"NB",""
"01:358:314","SHAKESPEARE: THE EARLY PLAYS",3.0,"NB",""
"01:358:316","MILTON",3.0,"NB",""
"01:358:320","ISSUES & PROBLEMS IN RENAISSANCE LITERATURE AND CULTURE",3.0,"NB",""
"01:358:324","RESTORATION AND 18TH CENTURY POETRY",3.0,"NB",""
"01:358:328","ISSUES & PROBLEMS IN 18TH-CENTURY LITERATURE AND CULTURE",3.0,"NB",""
"01:358:335","19TH CENTURY THEATER AND DRAMA",3.0,"NB",""
"01:358:338","ISSUES & PROBLEMS IN 19TH-CENTURY LITERATURE AND CULTURE",3.0,"NB",""
"01:358:351","THE LITERATURES OF THE AMERICAS",3.0,"NB",""
"01:358:355","LATER 20TH-CENTURY POETRY",3.0,"NB",""
"01:358:358","EARLY 20TH-CENTURY FICTION",3.0,"NB",""
"01:358:361","20TH-CENTURY LITERATURE IN A GLOBAL CONTEXT",3.0,"NB",""
"01:358:363","ISSUES & PROBLEMS IN 20TH-CENTURY LITERATURE AND CULTURE",3.0,"NB",""
"01:358:376","HARLEM RENAISSANCE",3.0,"NB",""
"01:358:378","BLACK MUSIC AND LITERATURE",3.0,"NB",""
"01:358:379","BLACK WOMEN WRITERS",3.0,"NB",""
"01:358:381","ISSUES AND PROBLEMS IN BLACK LITERATURE",3.0,"NB",""
"01:358:384","LITERATURES OF MIGRATION, IMMIGRATION & DIASPORA",3.0,"NB",""
"01:358:385","LITERATURES OF AFRICA IN ENGLISH",3.0,"NB",""
"01:358:389","ASIAN-AMERICAN LITERATURES IN ENGLISH",3.0,"NB",""
"01:358:393","INDEPENDENT STUDY",3.0,"NB",""
"01:358:410","DRAMA AND PERFORMANCE STUDIES CAPSTONE",1.0,"NB",""
"01:358:436","SEMINAR: TOPICS IN 19TH-CENTURY LITERATURE AND CULTURE",3.0,"NB",""
"01:358:437","SEMINAR: TOPICS IN 20TH-CENTURY LITERATURE AND CULTURE",3.0,"NB",""
"01:358:460","SEMINAR:TOPICS IN COLONIAL &POSTCOLONIALLITERATURE",3.0,"NB",""
"01:358:493","INDEPENDENT STUDY",3.0,"NB",""
"01:359:201","PRINCIPLES OF LITERARY STUDY",3.0,"NB",""
"01:359:207","DATA AND CULTURE",3.0,"NB",""
"01:359:312","ISSUES AND PROBLEMS IN LITERARY THEORY",3.0,"NB",""
"01:359:326","LITERATURE AND PSYCHOLOGY",3.0,"NB",""
"01:359:360","THEORIES OF TEXT AND IMAGE",3.0,"NB",""
"01:359:361","LITERATURE AND VISUAL CULTURE",3.0,"NB",""
"01:359:394","INDEPENDENT STUDY",3.0,"NB",""
"01:359:410","SEMINAR: TOPICS IN LITERARY THEORY",3.0,"NB",""
"01:359:460","SEMINAR: MEDIA THEORY",3.0,"NB",""
"01:359:497","SENIOR HONORS SEMINAR",1.5,"NB",""
"01:359:498","SENIOR HONORS TUTORIAL - FALL",3.0,"NB",""
"01:360:349","CONTEMPORARY GERMAN AND EUROPEAN CINEMA",3.0,"NB",""
"01:360:390","INDEPENDENT STUDY",3.0,"NB",""
"01:377:140","FOUNDATIONS OF KINESIOLOGY AND HEALTH",1.5,"NB",""
"01:377:160","INTRODUCTION TO PHYSICAL THERAPY (PT)",1.5,"NB",""
"01:377:161","OBSERVATION IN PHYSICAL THERAPY",1.5,"NB",""
"01:377:170","PRINCIPLES OF STRENGTH AND CONDITIONING",1.5,"NB",""
"01:377:180","EXERCISE AND RELAXATION",1.5,"NB",""
"01:377:191","CARDIOVASCULAR CONDITIONING",1.5,"NB",""
"01:377:192","AEROBIC FITNESS II",1.5,"NB",""
"01:377:205","PRINCIPLES OF HEALTHY LIFESTYLE",1.5,"NB",""
"01:377:215","TECHNIQUES OF ATHLETIC TRAINING",3.0,"NB",""
"01:377:223","FUNCTIONAL HUMAN ANATOMY",3.0,"NB",""
"01:377:224","FUNCTIONAL HUMAN ANATOMY LAB",1.0,"NB",""
"01:377:225","CONTEMPORARY HEALTH ISSUES",3.0,"NB",""
"01:377:246","SAFETY ED AND EMERGENCY CARE",3.0,"NB",""
"01:377:275","BASIC STATISTICS FOR EXERCISE SCIENCE",3.0,"NB",""
"01:377:301","PSYCHOLOGY OF SPORT AND EXERCISE",3.0,"NB",""
"01:377:310","MOTOR LEARNING",3.0,"NB",""
"01:377:324","MOVEMENT EXPERIENCES FOR INDIVIDUALS WITH DISABILITIES",3.0,"NB",""
"01:377:327","FIELD EXPERIENCE - SPECIAL POPULATIONS",3.0,"NB",""
"01:377:340","MOTOR DEVELOPMENT",3.0,"NB",""
"01:377:344","WORKSHOP IN EXERCISE SCIENCE",1.0,"NB",""
"01:377:350","BIOMECHANICS",3.0,"NB",""
"01:377:370","EXERCISE PHYSIOLOGY",3.0,"NB",""
"01:377:371","EXERCISE PHYSIOLOGY LABORATORY",1.0,"NB",""
"01:377:407","ADMINISTRATION OF EXERCISE SCIENCE",1.5,"NB",""
"01:377:410","EXERCISE TESTING AND PRESCRIPTION",3.0,"NB",""
"01:377:455","EXERCISE PSYCHOLOGY",3.0,"NB",""
"01:377:475","NUTRITION AND FITNESS",3.0,"NB",""
"01:377:491","INDEPENDENT STUDY","","NB",""
"01:377:493","INTERNSHIP IN EXERCISE SCIENCE, 3CR",3.0,"NB",""
"01:377:497","INTERNSHIP II IN EXERCISE SCIENCE",3.0,"NB",""
"01:377:498","INTERNSHIP IN EXERCISE SCIENCE, 6 CR",6.0,"NB",""
"01:381:101","INTRODUCTION TO ENVIRONMENTAL STUDIES",3.0,"NB",""
"01:381:485","ENVIRONMENTAL STUDIES INTERNSHIP",3.0,"NB",""
"01:381:491","ENVIRONMENTAL STUDIES INDEPENDENT STUDY","","NB",""
"01:420:101","ELEMENTARY FRENCH",4.0,"NB",""
"01:420:102","ELEMENTARY FRENCH",4.0,"NB",""
"01:420:105","FRENCH FOR READING KNOWLEDGE I",3.0,"NB",""
"01:420:121","FRENCH FUNDAMENTALS",4.0,"NB",""
"01:420:131","INTERMEDIATE FRENCH",4.0,"NB",""
"01:420:132","INTERMEDIATE FRENCH",4.0,"NB",""
"01:420:213","ADVANCED FRENCH I: STORIES OF SCANDALS  AND MYSTERIES",3.0,"NB",""
"01:420:215","MODERN LITERATURE IN FRENCH",3.0,"NB",""
"01:420:217","MODERN LITERATURE IN FRENCH HONORS",3.0,"NB",""
"01:420:230","UNDERSTANDING THE FRENCH ENLIGHTENMENT",3.0,"NB",""
"01:420:242","MAJOR FRENCH WRITERS IN TRANSLATION",3.0,"NB",""
"01:420:297","FRENCH CULTURAL EXPERIENCE",1.5,"NB",""
"01:420:301","LEARNING AND SHARING FRENCH I",1.5,"NB",""
"01:420:351","LITERATURE IN FRENCH SOCIETY",3.0,"NB",""
"01:420:481","SENIOR SEMINAR IN FRENCH CULTURE",3.0,"NB",""
"01:420:493","INDEPENDENT STUDY",3.0,"NB",""
"01:420:494","INDEPENDENT STUDY",3.0,"NB",""
"01:420:495","SENIOR HONORS THESIS I",3.0,"NB",""
"01:420:496","SENIOR HONORS THESIS II",3.0,"NB",""
"01:420:497","HONORS RESEACH THESIS IN FRENCH","","NB",""
"01:420:498","HONORS RESEACH THESIS IN FRENCH",3.0,"NB",""
"01:447:203","HONORS COMPUTATIONAL GENETICS",3.0,"NB",""
"01:447:302","QUANT BIO&BIOINFORM",3.0,"NB",""
"01:447:354","IMPLIC NEW GENETICS",3.0,"NB",""
"01:447:356","EVOLUTIONARY MEDICINE",3.0,"NB",""
"01:447:370","DEVELOPMENTAL GENETICS",3.0,"NB",""
"01:447:380","GENETICS",4.0,"NB",""
"01:447:384","GENETIC ANALYSIS I",4.0,"NB",""
"01:447:390","GENERAL MICROBIOLOGY",4.0,"NB",""
"01:447:406","RESEARCH IN GENETICS","","NB",""
"01:447:408","HONORS IN GENETICS","","NB",""
"01:447:410","RESEARCH IN GENETICS - WRITING INTENSIVE",3.0,"NB",""
"01:447:414","THESIS WRITING AND COMMUNICATION IN     GENETICS",1.5,"NB",""
"01:447:430","EFFECTIVE COMUNICATION SKILLS IN        GENETICS",3.0,"NB",""
"01:447:460","GENETCS COMPUL BEHAV",3.0,"NB",""
"01:447:465","GENETIC APPROACHES AND RESEARCH         ANALYSIS",3.0,"NB",""
"01:447:488","GENETIC COUNSELING ROTATION",3.0,"NB",""
"01:447:489","ADV IND STDY GENETIC",3.0,"NB",""
"01:450:101","EARTH SYSTEMS",3.0,"NB",""
"01:450:102","TRANSFORMING THE GLOBAL ENVIRONMENT",3.0,"NB",""
"01:450:103","HUMAN GEOGRAPHY: SPACE, PLACE, & LOCATION",3.0,"NB",""
"01:450:205","WORLD CULTURAL REGIONS",3.0,"NB",""
"01:450:208","MAPS, POWER, AND THE DIGITAL WORLD",3.0,"NB",""
"01:450:211","ENVIRONMENT, SOCIETY & JUSTICE",3.0,"NB",""
"01:450:214","CONSERVATION",3.0,"NB",""
"01:450:241","THE CITY: INTRODUCTION TO AN URBAN GEOGRAPHY",3.0,"NB",""
"01:450:306","GLOBAL ECOSYSTEMS AND BIODIVERSITY",3.0,"NB",""
"01:450:321","GEOGRAPHIC INFORMATION SYSTEMS",3.0,"NB",""
"01:450:335","CARIBBEAN BORDERLNDS",3.0,"NB",""
"01:450:343","GLOBAL CHINA",3.0,"NB",""
"01:450:355","PRINCIPLES OF CARTOGRAPHY",4.0,"NB",""
"01:450:365","GEOGRAPHIES OF RACE AND ETHNICITY IN THEUNITED STATES",3.0,"NB",""
"01:450:485","INTERNSHIP IN GEOGRAPHY","","NB",""
"01:450:491","GEOGRAPHIC PROBLEMS",3.0,"NB",""
"01:450:495","HONORS PROJECT: GEOGRAPHY","","NB",""
"01:460:100","PLANET EARTH",3.0,"NB",""
"01:460:101","INTRODUCTORY GEOLOGY",4.0,"NB",""
"01:460:103","INTRO GEOLOGY LAB",1.0,"NB",""
"01:460:111","SOLVING THE CLIMATE CRISIS",3.0,"NB",""
"01:460:116","BUILDING BLOCKS OF THE SOLAR SYSTEM",3.0,"NB",""
"01:460:120","INTRO OCEANOGRAPHY",3.0,"NB",""
"01:460:201","EARTHQUAKES-VOLCANOS",3.0,"NB",""
"01:460:202","ENVIRONMENTAL GEOLOGY",3.0,"NB",""
"01:460:206","DINOSAURS",3.0,"NB",""
"01:460:212","EARTH AND LIFE",3.0,"NB",""
"01:460:300","INTRODUCTION TO SEDIMENTARY GEOLOGY",4.0,"NB",""
"01:460:302","PETROLOGY",4.0,"NB",""
"01:460:304","INTRODUCTION TO GEOCHEMISTRY",4.0,"NB",""
"01:460:408","GEOMORPHOLOGY",3.0,"NB",""
"01:460:417","ENVIRON GEOCHEMISTRY",3.0,"NB",""
"01:460:428","HYDROGEOLOGY",3.0,"NB",""
"01:460:451","MARINE GEOLOGY",3.0,"NB",""
"01:460:476","HIST OF EARTH SYSTEM",3.0,"NB",""
"01:460:491","INTERNSHP IN GEOLOGY","","NB",""
"01:460:493","INDEPEND STUDY GEOL","","NB",""
"01:460:495","HONORS IN GEOLOGY",3.0,"NB",""
"01:470:101","ELEMENTARY GERMAN",4.0,"NB",""
"01:470:102","ELEMENTARY GERMAN",4.0,"NB",""
"01:470:103","GERMAN FOR TRAVEL",1.0,"NB",""
"01:470:104","GERMAN CONVERSATION",1.0,"NB",""
"01:470:105","GERMAN FOR RDG KNOWL",3.0,"NB",""
"01:470:121","GERMAN INTENSIVE REV",4.0,"NB",""
"01:470:131","INTERMEDIATE GERMAN",3.0,"NB",""
"01:470:132","INTERMEDIATE GERMAN",3.0,"NB",""
"01:470:135","GERM CONV & COMP",3.0,"NB",""
"01:470:227","TALES OF HORROR",3.0,"NB",""
"01:470:231","ADVANCED GERMAN",3.0,"NB",""
"01:470:299","CONTMP GER MEDIA&SOC",1.5,"NB",""
"01:470:301","INTR LIT&CULT ANALYS",3.0,"NB",""
"01:470:309","JUSTICE AND VIOLENCE",3.0,"NB",""
"01:470:349","CONTEMPORARY GERMAN & EUROPEAN CINEMA",3.0,"NB",""
"01:470:354","KAFKA AND WORLD LITERATURE",3.0,"NB",""
"01:470:371","MARX,NIETZSCHE,FREUD",3.0,"NB",""
"01:470:393","INDEP STUDY GERMAN","","NB",""
"01:470:493","INDEP STUDY GERMAN","","NB",""
"01:470:495","SENIOR HONORS IN GER","","NB",""
"01:489:101","FIRST YEAR MOD GREEK",4.0,"NB",""
"01:489:201","SEC YEAR MOD GREEK",4.0,"NB",""
"01:489:370","GREEK FILM: LOVE, EROS & DEATH",3.0,"NB",""
"01:489:385","POLITICS AND CULTURE IN GREECE AND THE  BALKANS",3.0,"NB",""
"01:489:493","INDEPENDENT STUDY IN MODERN GREEK","","NB",""
"01:490:101","ELEMENTARY GREEK I",4.0,"NB",""
"01:490:206","INTERMEDIATE GREEK PROSE",3.0,"NB",""
"01:490:391","RDGS IN GREEK PROSE",3.0,"NB",""
"01:505:160","ELEMENTARY HINDI I",4.0,"NB",""
"01:505:161","ELEMENTARY HINDI II",4.0,"NB",""
"01:505:260","INTERMEDIATE HINDI I",4.0,"NB",""
"01:505:360","ADVANCED HINDI I",3.0,"NB",""
"01:506:101","WORLD HISTORY I",3.0,"NB",""
"01:506:115","WORLD WAR II IN WORLD HISTORY",3.0,"NB",""
"01:506:203","ASIA AND THE PACIFIC",3.0,"NB",""
"01:506:216","LAW AND HISTORY",3.0,"NB",""
"01:506:218","TERRORISM",3.0,"NB",""
"01:506:220","PIRACY: A GLOBAL HISTORY",3.0,"NB",""
"01:506:226","INTERNATIONAL HEALTH",3.0,"NB",""
"01:506:227","HEALTH, CULTURE AND SOCIETY",3.0,"NB",""
"01:506:271","JEWISH HISTORY I: ANCIENT AND MEDIEVAL",3.0,"NB",""
"01:506:299","HISTORY WORKSHOP",3.0,"NB",""
"01:506:388","TOUCHING HISTORY: THE WORLD OF          MEDIEVAL MANUSCRIPTS",3.0,"NB",""
"01:506:391","HISTORICAL STUDIES",3.0,"NB",""
"01:506:401","HISTORY SEMINAR",3.0,"NB",""
"01:506:451","PUBLIC HISTORY INTERNSHIP",3.0,"NB",""
"01:506:471","RESEARCH IN HISTORY","","NB",""
"01:506:473","READINGS IN HISTORY","","NB",""
"01:506:495","HONORS PROG IN HIST","","NB",""
"01:506:496","HONORS PROG IN HIST","","NB",""
"01:508:201","ISLAMIC CIVILIZATION",3.0,"NB",""
"01:508:212","ISRAELI-PALESTINAN CONFLICT",3.0,"NB",""
"01:508:222","MODERN AFRICA",3.0,"NB",""
"01:508:230","THE MAKING OF MODERN INDIA AND PAKISTAN",3.0,"NB",""
"01:508:242","MODERN EAST ASIA",3.0,"NB",""
"01:508:243","THE FIRST GREAT EAST ASIAN WAR",3.0,"NB",""
"01:508:246","HIST CHINESE CIVILZN",3.0,"NB",""
"01:508:262","WAR AND POLITICS IN LATIN AMERICA",3.0,"NB",""
"01:508:307","WOMEN IN MIDDLE EAST",3.0,"NB",""
"01:508:340","LATE IMPERIAL CHINA",3.0,"NB",""
"01:508:381","ANCIENT KINGDOMS: A HISTORY OF THE AZTECS, INCAS AND MAYAS",3.0,"NB",""
"01:508:393","GLOBAL DIASPORAS IN CARIBEAN HISTORY",3.0,"NB",""
"01:510:101","ANCIENT AND MEDIEVAL EUROPE",3.0,"NB",""
"01:510:201","ANCIENT GREECE",3.0,"NB",""
"01:510:224","EUROPE:GENDER, SEX AND SOCIETY",3.0,"NB",""
"01:510:232","FASHION & DESIGN IN EUROPE: BETWEEN THE WEST AND THE WORLD",3.0,"NB",""
"01:510:261","HISTORY OF THE HOLOCAUST",3.0,"NB",""
"01:510:343","POL&CLT ENG1588-1720",3.0,"NB",""
"01:510:377","RUSSIA IN WAR&PEACE",3.0,"NB",""
"01:510:392","HISTORICAL STUDIES",3.0,"NB",""
"01:512:103","MAKING OF AMERICA: COLONIZATION TO CIVILWAR",3.0,"NB",""
"01:512:235","ACCIDENTS AND DISASTERS IN THE U.S. AND THE WORLD",3.0,"NB",""
"01:512:240","WORLD WAR I",3.0,"NB",""
"01:512:242","WORLD WAR II",3.0,"NB",""
"01:512:268","PLANTATION TO WHITE HOUSE",3.0,"NB",""
"01:512:305","U.S. HISTORY, 1914-1945",3.0,"NB",""
"01:512:310","NEW JERSEY HISTORY",3.0,"NB",""
"01:512:313","CHILDHOOD IN AMERICA",3.0,"NB",""
"01:512:316","RADICALISM IN AMER",3.0,"NB",""
"01:512:319","NINETEENTH CENTURY ARCHITECTURE AND SOCIETY IN THE UNITED STATES",3.0,"NB",""
"01:512:347","WAR PEAC&MILIT IN US",3.0,"NB",""
"01:512:354","THE UNITED STATES, RUSSIA, AND THE COLD WAR",3.0,"NB",""
"01:512:360","LATINO HISTORY",3.0,"NB",""
"01:512:391","HISTORICAL STUDIES",3.0,"NB",""
"01:556:221","ARESTY RESEARCH ASSISTANT PROGRAM",1.5,"NB",""
"01:556:240","STEM PROFESSIONAL DEVELOPMENT WITH      INDUSTRY PERSPECTIVES",1.0,"NB",""
"01:556:327","SPECIAL TOPICS",1.0,"NB",""
"01:556:328","INTERDISCIPLINARY RESEARCH TEAMS",1.5,"NB",""
"01:556:491","INDEPENDENT STUDY","","NB",""
"01:558:101","GLOBAL AWARENESS: AN INTRODUCTION TO INTERNATIONAL AND GLOBAL STUDIES",3.0,"NB",""
"01:560:101","ELEMENTARY ITALIAN",4.0,"NB",""
"01:560:102","ELEMENTARY ITALIAN",4.0,"NB",""
"01:560:105","ITAL FOR RDG KNOWLDG",3.0,"NB",""
"01:560:121","ITALIAN REVIEW",4.0,"NB",""
"01:560:131","INTERMEDIATE ITALIAN",4.0,"NB",""
"01:560:132","INTERMEDIATE ITALIAN",4.0,"NB",""
"01:560:231","ITALIAN CULTURE",3.0,"NB",""
"01:560:248","A CULTURAL TOUR OF ITALY",1.5,"NB",""
"01:560:250","WRITING WORKSHOP",3.0,"NB",""
"01:560:256","INTRODUCING ITALY: CITY BY CITY",3.0,"NB",""
"01:560:258","ITALIAN ICONS",1.5,"NB",""
"01:560:321","ADVANCED CONVERSATION THROUGH CURRENT   EVENTS",3.0,"NB",""
"01:560:345","CLASSICS OF ITALIAN CINEMA",3.0,"NB",""
"01:560:391","ITALIAN FOOD CULTURE",3.0,"NB",""
"01:560:393","INDPT STUDY ITALIAN",3.0,"NB",""
"01:560:495","HONORS IN ITALIAN",3.0,"NB",""
"01:563:101","ELEM MODERN HEBREW",4.0,"NB",""
"01:563:103","ELEM MODERN YIDDISH",4.0,"NB",""
"01:563:131","INTERMED MOD HEBREW",4.0,"NB",""
"01:563:133","INT MODERN YIDDISH",4.0,"NB",""
"01:563:146","THE BIBLE IN ARAMAIC",3.0,"NB",""
"01:563:201","JEWISH HISTORY I: ANCIENT AND MEDIEVAL",3.0,"NB",""
"01:563:210","ADV MODERN HEBREW",3.0,"NB",""
"01:563:220","INTRODUCTION TO THE BIBLE I: TORAH AND  PROSE",3.0,"NB",""
"01:563:261","HISTORY OF THE HOLOCAUST",3.0,"NB",""
"01:563:282","ISRAELI-PALESTINIAN CONFLICT",3.0,"NB",""
"01:563:289","CULTURE OF LADINO: AN INTRODUCTION",3.0,"NB",""
"01:563:355","KAFKA AND WORLD LITERATURE",3.0,"NB",""
"01:563:387","TOUCHING HISTORY: THE WORLD OF          MEDIEVAL MANUSCRIPTS",3.0,"NB",""
"01:563:405","UGARITIC",3.0,"NB",""
"01:563:460","JEWISH STDYS INTERN",3.0,"NB",""
"01:563:464","RESEARCH AND WRITING IN JEWISH STUDIES",3.0,"NB",""
"01:563:491","INDEPENDENT STUDY",3.0,"NB",""
"01:563:496","SENIOR HONORS",3.0,"NB",""
"01:565:101","ELEMENTARY JAPANESE",4.0,"NB",""
"01:565:102","ELEMENTARY JAPANESE",4.0,"NB",""
"01:565:201","INTERMEDIATE JAPANESE",4.0,"NB",""
"01:565:210","INTRODUCTION TO JAPANESE CULTURE",3.0,"NB",""
"01:565:215","A-BOMB LITERATURE & FILM IN JAPAN",3.0,"NB",""
"01:565:301","ADVANCED JAPANESE",3.0,"NB",""
"01:565:313","ADV JAPANESE CONV",3.0,"NB",""
"01:565:401","ADV READINGS IN JPN",3.0,"NB",""
"01:565:483","TEXT TO IMAGE",3.0,"NB",""
"01:565:495","INDEPENDENT STUDY",3.0,"NB",""
"01:565:497","HONORS IN JAPANESE",6.0,"NB",""
"01:574:101","ELEMENTARY KOREAN",4.0,"NB",""
"01:574:102","ELEMENTARY KOREAN",4.0,"NB",""
"01:574:103","BEGINNING KOREAN READING AND WRITING FORHERITAGE STUDENTS",3.0,"NB",""
"01:574:105","ONLINE ELEMENTARY KOREAN I",4.0,"NB",""
"01:574:110","THE HISTORY OF THE KOREAN SCRIPT AND CALLIGRAPHY I",2.0,"NB",""
"01:574:201","INTERMEDIATE KOREAN",4.0,"NB",""
"01:574:202","INTERMEDIATE KOREAN",4.0,"NB",""
"01:574:210","INTRODUCTION TO KOREAN CULTURE",3.0,"NB",""
"01:574:301","ADVANCED KOREAN",3.0,"NB",""
"01:574:380","TASTE OF KOREA: CULINARY POLITICS IN CONTEMPORARY SOUTH KOREA",3.0,"NB",""
"01:574:390","TOPICS IN KOREAN STUDIES",3.0,"NB",""
"01:574:401","ADV READINGS KOREAN",3.0,"NB",""
"01:574:450","KOREA IN TRANSL I",3.0,"NB",""
"01:574:495","INDEPENDENT STUDY IN KOREAN",3.0,"NB",""
"01:574:497","HONORS IN KOREAN",6.0,"NB",""
"01:580:101","ELEMENTARY LATIN I",4.0,"NB",""
"01:580:203","INTERMED LATIN PROSE",3.0,"NB",""
"01:580:369","SEMINAR IN LATIN",3.0,"NB",""
"01:590:101","LATIN AMERICA: AN INTRODUCTION",3.0,"NB",""
"01:590:262","WAR AND POLITICS IN LATIN AMERICA",3.0,"NB",""
"01:590:298","LATINOS AND MIGRATION",3.0,"NB",""
"01:590:381","ANCIENT KINGDOMS: A HISTORY OF THE AZTECS, INCAS AND MAYAS",3.0,"NB",""
"01:590:496","INDEPENDENT STUDY","","NB",""
"01:590:497","HONORS LATIN AMERICAN STUDIES","","NB",""
"01:595:100","INTRODUCTION TO CARIBBEAN STUDIES",3.0,"NB",""
