"course_code","course_title","credits","department","description"
"ARED 60203","Destabilizing Queer Theory","3 Hours","Art Education (ARED)","Highlights constricted and racialized ways in which people generally visualize class, gender, race, and sexualities. Students will discuss the criticality of complex dynamics of visual politics in class, gender, race, and sexualities, and theoretical issues posed and negotiated by queer theory. (Typically offered: Irregular)This course is cross-listed withAAST 60203."
"ARED 60303","Transnational Feminist Perspectives in Art and Education","3 Hours","Art Education (ARED)","Explores transnational feminist frameworks aimed at investigation and women's activism. Focuses on how artists, educators, activists, and makers employ various artistic interventions to build transnational solidarities against global injustices. (Typically offered: Irregular)"
"ARED 60403","Art, Play, and Aesthetics in Childhood","3 Hours","Art Education (ARED)","Provides a comprehensive review of research and theory related to the study and practice of art, play and aesthetics in childhood, with specific attention given to contemporary research that extends, critiques, and exists alongside earlier understandings of how and why these practices matter to childhood. (Typically offered: Irregular)"
"ARED 60503","Disability Studies in Art Education","3 Hours","Art Education (ARED)","An overview of the current issues and practices related to disability studies and application in art education. Involves readings, observations, reflections, discussion, and extensive experience applying art curriculum and contemporary pedagogy to inclusive art education practice with disabled adults 18 years and older at a community-based setting. (Typically offered: Irregular)"
"ARED 60603","Curriculum and Pedagogical Theories in Art Education","3 Hours","Art Education (ARED)","Examines, explores, and applies theory and research to curriculum and pedagogy. These curricular theories are situated both in general education and in art education in order to provide multiple frameworks for theorizing curricular change. (Typically offered: Fall)"
"ARED 63903","Independent Study - Art Education","3 Hours","Art Education (ARED)","Independent study with varied emphasis on topics relating to Art Education and Visual Culture Studies. (Typically offered: Irregular) May be repeated for up to 18 hours of degree credit."
"ARED 6860V","Internship in Art Education","3-6 Hour","Art Education (ARED)","Provides off-campus experiential learning opportunities that will allow students to apply theories into their professional practices. Course content is individualized with a student's internship advisor (an art education faculty member) and a field supervisor. (Typically offered: Irregular) May be repeated for up to 6 hours of degree credit."
"ARED 6950V","Special Topics in Art Education","1-6 Hour","Art Education (ARED)","Subject matter not covered in regularly offered courses, and relating to art education. May be repeated for different topics. (Typically offered: Irregular) May be repeated for up to 12 hours of degree credit."
"ARED 69603","Visualizing Critical Race Theory","3 Hours","Art Education (ARED)","An examination of critical theoretical approaches to the concepts of race and racism. Students will examine the ways in which these constructs perform a critical function in the construction of race(s) and racism(s) and their relevance to visual culture. (Typically offered: Fall and Spring)This course is cross-listed withPLSC 69603,AAST 69603."
"ARED 6980V","Master's Thesis in Art Education","1-6 Hour","Art Education (ARED)","Master's thesis in art education. Prerequisite:ARED 50003,ARED 50103, andARED 60003. (Typically offered: Fall and Spring) May be repeated for up to 150 hours of degree credit."
"ARHS 50103","Case Studies in Art History","3 Hours","Art History (ARHS)","This class provides in-depth studies of selected artists, themes, or specific groups of art works. This course is only offered during intersession. (Typically offered: Irregular) May be repeated for up to 9 hours of degree credit."
"ARHS 55603","Pre-Columbian Art","3 Hours","Art History (ARHS)","An introduction to pre-Columbian art from Mexico (3000 BC- 1521 AD) through a survey of works of art from different media: sculpture, architecture, and mural painting. Topics examined include: sacred images, political uses of sculpture, architecture and cosmogony, as well as the relationship between the material and content. (Typically offered: Irregular)"
"ARHS 55703","Artists of New Spain","3 Hours","Art History (ARHS)","An overview of colonial art in colonial New Spain. Focused on native agency, social function of art, and cross-cultural communication. Topics include indigenous materials and techniques, the use of images in legal contexts, and ritual liturgy. Some consideration will be given to artworks from the viceroyalty of Peru. (Typically offered: Irregular)"
"ARHS 57603","Seminar in Critical Theory","3 Hours","Art History (ARHS)","Study of critical theory as it relates to problems in modern and contemporary art. Graduate degree credit will not be given for bothARHS 47603andARHS 57603. (Typically offered: Spring)"
"ARHS 57703","History of New Media Art","3 Hours","Art History (ARHS)","Examines the history of ""new media"" art in relation to larger shifts in technology, philosophy and politics. Beginning in the 19th century, the course explores the development of photography, film, video, performance, sound and digital art through the 20th century. Culminates with an examination of contemporary practice. Graduate degree credit will not be given for bothARHS 47703andARHS 57703. (Typically offered: Irregular)"
"ARHS 57903","Making the Museum: History, Theory and Practice","3 Hours","Art History (ARHS)","Presents a broad overview of the institutional history and the contemporary professional practice of the museum world. Features numerous visiting lectures from a working professionals from the local area and nationwide institutions. (Typically offered: Spring Even Years)"
