"code","title","subject"
"CCJ6106","Policy Analysis in Criminal Justice","CCJ - Criminal Justice"
"CCJ6118","Criminal Justice Organizations","CCJ - Criminal Justice"
"CCJ6335","Criminal Justice Sentencing and Punishment Policy","CCJ - Criminal Justice"
"CCJ6366","Criminal Justice Responses to Domestic Violence","CCJ - Criminal Justice"
"CCJ6431","Leadership and Ethics in Criminal Justice","CCJ - Criminal Justice"
"CCJ6485","Issues in Justice Policy","CCJ - Criminal Justice"
"CCJ6489","Professionalism in Criminal Justice Organizations","CCJ - Criminal Justice"
"CCJ6617","Mental Disorder, Crime, and Criminal Justice","CCJ - Criminal Justice"
"CCJ6626","Copycat Crime and Criminals","CCJ - Criminal Justice"
"CCJ6669","Race, Crime and Justice","CCJ - Criminal Justice"
"CCJ6675","Human Rights and Criminal Justice","CCJ - Criminal Justice"
"CCJ6696","Criminal Justice Perspectives on Human Trafficking","CCJ - Criminal Justice"
"CCJ6699","Criminal Justice Perspectives on Sexual Assault","CCJ - Criminal Justice"
"CCJ6702","Advanced Research Methods in Criminal Justice","CCJ - Criminal Justice"
"CCJ6704","Research Methods in Criminal Justice","CCJ - Criminal Justice"
"CCJ6706","Data Analysis in Criminal Justice I","CCJ - Criminal Justice"
"CCJ6714","Data Analysis in Criminal Justice II","CCJ - Criminal Justice"
"CCJ6717","CJ Theories of Crime Analysis and Prevention","CCJ - Criminal Justice"
"CCJ6902","Qualitative Criminal Justice Research Methods","CCJ - Criminal Justice"
"CCJ6909","Research Report","CCJ - Criminal Justice"
"CCJ6918","Directed Research","CCJ - Criminal Justice"
"CCJ6934","Criminal Justice, Crime, and Popular Culture","CCJ - Criminal Justice"
"CCJ6938","Special Topics in Criminal Justice","CCJ - Criminal Justice"
"CCJ6939","Special Topics","CCJ - Criminal Justice"
"CCJ6946","Criminal Justice Practicum","CCJ - Criminal Justice"
"CCJ7019","Seminar in the Nature of Crime","CCJ - Criminal Justice"
"CCJ7096","Seminar in Criminal Justice Systems","CCJ - Criminal Justice"
"CCJ7457","Seminar in Criminal Justice Theory","CCJ - Criminal Justice"
"CCJ7708","Advanced Quantitative Methods for Criminal Justice Research","CCJ - Criminal Justice"
"CCJ7725","The Geography of Crime: Theory and Methods","CCJ - Criminal Justice"
"CCJ7727","Advanced Research Methods in Criminal Justice","CCJ - Criminal Justice"
"CCJ7741","Advanced Quantitative Methods II for Criminal Justice Research","CCJ - Criminal Justice"
"CCJ7747","Hierarchical Linear Modeling in Criminal Justice Research","CCJ - Criminal Justice"
"CCJ7752","Structural Equation Modeling in Criminal Justice Research","CCJ - Criminal Justice"
"CCJ7775","Criminal Justice Research in the Community","CCJ - Criminal Justice"
"CCJ7785","Teaching Criminal Justice","CCJ - Criminal Justice"
"CCJ7919","Research","CCJ - Criminal Justice"
"CCJ7939","Special Topics","CCJ - Criminal Justice"
"CDA5106","Advanced Computer Architecture","CDA - Computer Design/Architecture"
"CDA5110","Parallel Architecture and Algorithms","CDA - Computer Design/Architecture"
"CDA5121","High Performance Computing and Programming","CDA - Computer Design/Architecture"
"CDA5209","Foundations of Secure Execution Environment","CDA - Computer Design/Architecture"
"CDA5220","Foundations of Secure Execution Environment","CDA - Computer Design/Architecture"
"CDA5917","Directed Research","CDA - Computer Design/Architecture"
"CDA5937","Special Topics","CDA - Computer Design/Architecture"
"CDA6107","Parallel Computer Architecture","CDA - Computer Design/Architecture"
"CDA6221","Advanced Topics in Secure Execution Environment","CDA - Computer Design/Architecture"
"CDA6530","Performance Models of Computers and Networks","CDA - Computer Design/Architecture"
"CDA6909","Research Report","CDA - Computer Design/Architecture"
"CDA6918","Directed Research","CDA - Computer Design/Architecture"
"CDA6938","Special Topics","CDA - Computer Design/Architecture"
"CDA7919","Research","CDA - Computer Design/Architecture"
"CDA7939","Special Topics","CDA - Computer Design/Architecture"
"CEG5405","Seepage in Soils","CEG - Civil Geotechnical Structures"
"CEG5917","Directed Research","CEG - Civil Geotechnical Structures"
"CEG5937","Special Topics","CEG - Civil Geotechnical Structures"
"CEG6065","Soil Dynamics","CEG - Civil Geotechnical Structures"
"CEG6115","Foundation Engineering","CEG - Civil Geotechnical Structures"
"CEG6317","Advanced Geotechnical Engineering","CEG - Civil Geotechnical Structures"
"CEG6515","Retaining Structures and Slope Stability","CEG - Civil Geotechnical Structures"
"CEG6610","Smart Underground Structures: Tunnels and Shafts","CEG - Civil Geotechnical Structures"
"CEG6909","Research Report","CEG - Civil Geotechnical Structures"
"CEG6918","Directed Research","CEG - Civil Geotechnical Structures"
"CEG6938","Special Topics","CEG - Civil Geotechnical Structures"
"CEG7980","Dissertation","CEG - Civil Geotechnical Structures"
"CEN5016","Software Engineering","CEN - Computer Programming"
"CEN5917","Directed Research","CEN - Computer Programming"
"CEN5937","Special Topics","CEN - Computer Programming"
"CEN6075","Formal Specification of Software Systems","CEN - Computer Programming"
"CEN6087","Cloud Computing","CEN - Computer Programming"
"CEN6909","Research Report","CEN - Computer Programming"
"CEN6918","Directed Research","CEN - Computer Programming"
"CEN6938","Special Topics","CEN - Computer Programming"
"CES5144","Matrix Methods for Structural Analysis","CES - Civil Engineering Structure"
"CES5325","Bridge Engineering","CES - Civil Engineering Structure"
"CES5606","Advanced Steel Structures","CES - Civil Engineering Structure"
"CES5706","Advanced Reinforced Concrete","CES - Civil Engineering Structure"
"CES5821","Masonry and Timber Design","CES - Civil Engineering Structure"
"CES5917","Directed Research","CES - Civil Engineering Structure"
"CES5937","Special Topics","CES - Civil Engineering Structure"
"CES6010","Structural Reliability","CES - Civil Engineering Structure"
"CES6116","Finite Element Structural Analysis","CES - Civil Engineering Structure"
"CES6209","Dynamics of Structures","CES - Civil Engineering Structure"
"CES6220","Wind and Earthquake Engineering","CES - Civil Engineering Structure"
"CES6230","Advanced Structural Mechanics","CES - Civil Engineering Structure"
"CES6527","Nonlinear Structural Analysis","CES - Civil Engineering Structure"
"CES6715","Prestressed Concrete Structures","CES - Civil Engineering Structure"
"CES6876","Smart City Built Infrastructure","CES - Civil Engineering Structure"
"CES6909","Research Report","CES - Civil Engineering Structure"
"CES6918","Directed Research","CES - Civil Engineering Structure"
"CES6938","Special Topics","CES - Civil Engineering Structure"
"CES7919","Research","CES - Civil Engineering Structure"
"CES7939","Special Topics","CES - Civil Engineering Structure"
"CGN5340","Internet of Things: Applications in Smart Cities","CGN - Civil Engineering"
"CGN5341","Interdisciplinary Introduction to Smart Cities' Applications","CGN - Civil Engineering"
"CGN5506","Advanced Pavement and Civil Engineering Materials","CGN - Civil Engineering"
"CGN5617","Infrastructure Systems Optimization and Identification","CGN - Civil Engineering"
"CGN5877","Monitoring for Infrastructure Systems","CGN - Civil Engineering"
"CGN5917","Directed Research","CGN - Civil Engineering"
"CGN5937","Special Topics","CGN - Civil Engineering"
"CGN6342","Modeling Human Behavior with Emerging Data","CGN - Civil Engineering"
"CGN6343","Cyber-Physical Systems and Smart Cities","CGN - Civil Engineering"
"CGN6655","Regional Planning, Design, and Development","CGN - Civil Engineering"
"CGN6909","Research Report","CGN - Civil Engineering"
"CGN6918","Directed Research","CGN - Civil Engineering"
"CGN6938ST1","Mobility in Smart Cities: Technologies and Application Areas","CGN - Civil Engineering"
"CGN7919","Doctoral Research","CGN - Civil Engineering"
"CGN7980","Dissertation","CGN - Civil Engineering"
"CGS5131","Computer Forensics I: Seizure and Examination of Computer Systems","CGS - Computer General"
"CGS5917","Directed Research","CGS - Computer General"
"CGS5937","Special Topics","CGS - Computer General"
"CGS5949","Cooperative Education in Computer General","CGS - Computer General"
"CGS6909","Research Report","CGS - Computer General"
"CGS6918","Directed Research","CGS - Computer General"
"CGS6938","Special Topics","CGS - Computer General"
"CGS6949","Cooperative Education in Computer General","CGS - Computer General"
"CHI5917","Directed Research","CHI - Chinese"
"CHI5937","Special Topics","CHI - Chinese"
"CHM5225","Advanced Organic Chemistry","CHM - Chemistry"
"CHM5235","Applied Molecular Spectroscopy","CHM - Chemistry"
"CHM5305","Bioconjugate Chemistry","CHM - Chemistry"
"CHM5429","Electrochemistry","CHM - Chemistry"
"CHM5450","Polymer Chemistry","CHM - Chemistry"
"CHM5451C","Techniques in Polymer Science","CHM - Chemistry"
"CHM5580","Advanced Physical Chemistry","CHM - Chemistry"
"CHM5675","Bioinorganic Chemistry","CHM - Chemistry"
"CHM5735","Chemical Synthesis of Nanomaterials","CHM - Chemistry"
"CHM5785","Green and Sustainable Chemistry","CHM - Chemistry"
"CHM5917","Directed Research","CHM - Chemistry"
"CHM5937","ST: Bioinorganic Chemistry","CHM - Chemistry"
"CHM6134","Advanced Instrumental Analysis","CHM - Chemistry"
"CHM6440","Kinetics and Catalysis","CHM - Chemistry"
"CHM6620","Solid State Inorganic Chemistry","CHM - Chemistry"
"CHM6710","Applied Analytical Chemistry","CHM - Chemistry"
"CHM6711","Chemistry of Materials","CHM - Chemistry"
"CHM6908","Directed Independent Studies","CHM - Chemistry"
"CHM6909","Research Report","CHM - Chemistry"
"CHM6918","Research Report","CHM - Chemistry"
"CHM6936","Graduate Chemistry Seminar","CHM - Chemistry"
"CHM6938","ST: Electrochemistry","CHM - Chemistry"
"CHM6938","ST: Electrochemistry","CHM - Chemistry"
"CHM6949","Cooperative Education in Chemistry","CHM - Chemistry"
"CHM6971","TREATISE (THESIS OR Research Report)","CHM - Chemistry"
"CHM7919","Research","CHM - Chemistry"
"CHM7939","Special Topics","CHM - Chemistry"
"CHS5110","Radiochemistry","CHS - Chemistry Specialized"
"CHS5502","Principles of Forensic Science","CHS - Chemistry Specialized"
"CHS5504","Topics in Forensic Science","CHS - Chemistry Specialized"
"CHS5507","Chemometric Applications in Forensic Science","CHS - Chemistry Specialized"
"CHS5518","The Forensic Collection and Examination of Digital Evidence","CHS - Chemistry Specialized"
"CHS5596","The Forensic Expert in the Courtroom","CHS - Chemistry Specialized"
"CHS5917","Directed Research","CHS - Chemistry Specialized"
"CHS5937","Special Topics","CHS - Chemistry Specialized"
"CHS6240","Chemical Thermodynamics","CHS - Chemistry Specialized"
"CHS6251","Applied Organic Synthesis","CHS - Chemistry Specialized"
"CHS6492","Atomic Spectroscopy","CHS - Chemistry Specialized"
"CHS6509","Advanced Forensic Microscopy","CHS - Chemistry Specialized"
"CHS6513","Quality Assurance for Forensic Scientists","CHS - Chemistry Specialized"
"CHS6535","Forensic Molecular Biology","CHS - Chemistry Specialized"
"CHS6535L","Forensic Analysis of Biological Materials","CHS - Chemistry Specialized"
"CHS6536","Population Genetics and Genetic Data","CHS - Chemistry Specialized"
"CHS6545","Forensic Analysis of Explosives","CHS - Chemistry Specialized"
"CHS6546","Forensic Analysis of Ignitable Liquids","CHS - Chemistry Specialized"
"CHS6613","Current Topics in Environmental Chemistry","CHS - Chemistry Specialized"
"CHS6909","Research Report","CHS - Chemistry Specialized"
"CHS6918","Directed Research","CHS - Chemistry Specialized"
"CHS6938","Special Topics","CHS - Chemistry Specialized"
"CHS7919","Research","CHS - Chemistry Specialized"
"CHS7938","Frontiers in Chemistry","CHS - Chemistry Specialized"
"CIS5256","Software Development Leadership","CIS - Computer and Information Systems"
"CIS5730","Blockchains and Smart Distributed Contracts","CIS - Computer and Information Systems"
"CIS5917","Directed Research","CIS - Computer and Information Systems"
"CIS5930","Special Topics","CIS - Computer and Information Systems"
"CIS5937","SPECAIL TOPICS","CIS - Computer and Information Systems"
"CIS6206","Electronic Discovery for Digital Forensics Professionals","CIS - Computer and Information Systems"
"CIS6207","The Practice of Digital Forensics","CIS - Computer and Information Systems"
"CIS6386","Operating Systems and File System Forensics","CIS - Computer and Information Systems"
"CIS6395","Incident Response Technologies","CIS - Computer and Information Systems"
"CIS6614","Advanced Software Systems Security","CIS - Computer and Information Systems"
"CIS6909","Research Report","CIS - Computer and Information Systems"
"CIS6918","Directed Research","CIS - Computer and Information Systems"
"CIS6938","Special Topics","CIS - Computer and Information Systems"
"CIS7919","Research","CIS - Computer and Information Systems"
"CJC5020","Foundations of Corrections","CJC - Criminal Justice Corrections"
"CJC6135","Seminar in Institutional Corrections","CJC - Criminal Justice Corrections"
"CJC6165","Seminar in Community Corrections","CJC - Criminal Justice Corrections"
"CJC6486","Seminar in Correctional Effectiveness","CJC - Criminal Justice Corrections"
"CJE5021","Foundations of Law Enforcement","CJE - Criminal Justice Law Enforcement"
"CJE5917","Directed Research","CJE - Criminal Justice Law Enforcement"
"CJE6120","Personnel Management in Criminal Justice Organizations","CJE - Criminal Justice Law Enforcement"
"CJE6320","Seminar in Police Administration","CJE - Criminal Justice Law Enforcement"
"CJE6456","Seminar in Policing Urban Communities","CJE - Criminal Justice Law Enforcement"
"CJE6688","Cyber Crime and Criminal Justice","CJE - Criminal Justice Law Enforcement"
"CJE6706","Seminar in Police Socialization and Culture","CJE - Criminal Justice Law Enforcement"
"CJE6718","Proseminar in Criminal Justice","CJE - Criminal Justice Law Enforcement"
"CJE6909","Research Report","CJE - Criminal Justice Law Enforcement"
"CJE6918","Directed Research","CJE - Criminal Justice Law Enforcement"
"CJJ6020","The Juvenile Justice System","CJJ - Criminal Justice Juvenile Justice"
"CJJ6124","Seminar in Prosecuting Juvenile Offenders","CJJ - Criminal Justice Juvenile Justice"
"CJJ6126","Seminar in Juvenile Corrections","CJJ - Criminal Justice Juvenile Justice"
"CJJ6546","Seminar in Policing and Prevention in the Juvenile Justice System","CJJ - Criminal Justice Juvenile Justice"
"CJL5049","International Perspectives on Law and Justice","CJL - Criminal Justice Law and Process"
"CJL6520","American Criminal Courts","CJL - Criminal Justice Law and Process"
