"course_code","course_name","description","department","credits"
"AFROAMER 682","SENIOR HONOR THESIS","Mentored individual research and study for students completing a thesis in an Honors program.","African American Studies (AFROAMER)","3 credits."
"AFROAMER 691","SENIOR THESIS","Mentored individual research and study for students completing a senior thesis.","African American Studies (AFROAMER)","2-3 credits."
"AFROAMER 692","SENIOR THESIS","Mentored individual research and study for students completing a senior thesis.","African American Studies (AFROAMER)","2-3 credits."
"AFROAMER 699","DIRECTED STUDY IN AFRO-AMERICAN STUDIES","Advanced directed study projects as arranged with a faculty member.","African American Studies (AFROAMER)","1-6 credits."
"AFROAMER/​ED POL/​HISTORY  712","EDUCATION AND THE CIVIL RIGHTS MOVEMENT","Explores the historical relationship between education and the African American freedom struggle from the early twentieth century to the present. Topics include school segregation, desegregation, and resegregation; high school and college student activism; Black Power; civil rights protest strategies and tactics, and the role of the federal government.","African American Studies (AFROAMER)","3 credits."
"AFROAMER 790","RESEARCH AND THESIS","Mentored individual research and study for students completing a Master's thesis.","African American Studies (AFROAMER)","1-12 credits."
"AFROAMER/​ART HIST  801","HISTORIOGRAPHY, THEORY AND METHODS IN VISUAL CULTURE","Focuses on the knowledge, theories, and methods that are fundamental to the transdisciplinary discipline of Visual Cultures. Develops skills in critical reading, research, analysis, writing, and oral presentation.","African American Studies (AFROAMER)","3 credits."
"AFROAMER/​ART HIST  802","VISUAL CULTURES: TOPICS IN VISUAL CULTURES","Content will vary to facilitate in-depth engagement with a particular topic in Visual Culture. Topics will be pursued with analytic attention to gender, sexuality and race.","African American Studies (AFROAMER)","3 credits."
"AFROAMER/​AFRICAN  813","CONTEMPORARY AFRICAN AND CARIBBEAN DRAMA","Historical and critical study of the classics of contemporary African and Caribbean literary drama written in English. Thematic issues include the African encounter with Europe, postcolonial disillusionment and the betrayal of ideals, and also stylistic matters as the relationship(s) between traditional drama and other performance forms, and modern drama written in European languages. Considers theories and critical approaches to understanding the cross-continental drama traditions and their contexts. Examines the long histories of cultural, performance, and theatrical relationships between Africa and the Caribbean and how the relationships have been shaped by race and economics, past and present. Considers and questions conventional claims made by others and your own assumptions; stimulates analytical thinking about identity.","African American Studies (AFROAMER)","3 credits."
"AFRICAN 100","INTRODUCTION TO AFRICAN CULTURAL EXPRESSION","An introduction to current research in African cultural studies, ranging from various literary genres and uses of discourse; to diverse media including screen media, music, cartoons, and journalism; and to other forms of popular expression like soccer and drama. Through an introduction to these forms, study the diverse methods used by scholars in this field, such as textual analysis, film criticism, ethnomusicology, discourse analysis, and ethnography; and to the cultural diversity of Africa and its diasporic cultures.","African Cultural Studies (AFRICAN)","3 credits."
"AFRICAN/​HISTORY  106","INTRODUCTION TO AFRICAN HISTORY","Introductory exploration of a thematic or chronological area of African history. Topics vary by instructor.","African Cultural Studies (AFRICAN)","3-4 credits."
"AFRICAN/​HISTORY  129","AFRICA ON THE GLOBAL STAGE","Explores the interplay between Africa and the World from the 19th century to the present, covering subjects such as the slave- trade, repatriation, Africanizing of culture in the Americas and Europe, the spread and revival of world religions, colonialism, global capitalism, the rise of global popular culture such as pop music and video films, environmental concerns and global epidemics.","African Cultural Studies (AFRICAN)","3-4 credits."
"AFRICAN 201","INTRODUCTION TO AFRICAN LITERATURE","Survey of African literary traditions and introduction to literary analysis.","African Cultural Studies (AFRICAN)","3 credits."
"AFRICAN 202","INTRODUCTORY TOPICS IN AFRICAN CULTURAL STUDIES","Various topics in African cultural studies and African expressive cultures. Topics will include cultural and/or political themes that cut across multiple media and genres, including two or more of the following: literature, film, media, music, performance, language use, etc.","African Cultural Studies (AFRICAN)","3 credits."
"AFRICAN 203","INTRODUCTORY TOPICS IN AFRICAN LITERATURE","Introduction to a special topic in African literature, focused on a specific region or genre.","African Cultural Studies (AFRICAN)","3 credits."
"AFRICAN 204","INTRODUCTORY TOPICS IN AFRICAN LANGUAGES","Special topics related to African languages and/or linguistics at the introductory level. Introduction to the diversity of African languages, superdiverse multilingual African societies, and the relationships between language and other societal issues.","African Cultural Studies (AFRICAN)","3 credits."
"AFRICAN 206","INTRODUCTION TO AFRICAN LINGUISTIC PRACTICES","An introduction to various approaches to studying African languages in societal context from the perspective of experts in sociolinguistics, linguistic ethnography, and language pedagogy. Topics covered will include multilingualism, codeswitching, codemixing, translanguaging, language invention/disinvention, interactional practices, discourse analysis, language and politics, language and identity, language in education, language, gender, and sexuality, language and the media, language choice in literature and film, language and popular culture, translation, and language learning.","African Cultural Studies (AFRICAN)","3 credits."
"AFRICAN/​FOLKLORE  210","THE AFRICAN STORYTELLER","The oral tradition and the written word; the composition of stories, relationship between performer and audience, and transmission of tradition in various African societies.","African Cultural Studies (AFRICAN)","3 credits."
"AFRICAN 212","INTRODUCTION TO AFRICAN POPULAR CULTURE","Popular culture (such as popular literature, music, television, news media, movies, etc.) will be used to introduce the African continent and its cultures, people, and languages. Explore text from a different regions on the continent, with a focus on differences and similarities across the continent at the level of aesthetics and context.","African Cultural Studies (AFRICAN)","3 credits."
"AFRICAN/​FRENCH  216","MODERN AND CONTEMPORARY FRANCOPHONE TOPICS","Modern and contemporary topics in the African francophone world, which includes both the African continent and the African diaspora. Taught in English.","African Cultural Studies (AFRICAN)","3 credits."
