"course_code","course_title","department","credits","description"
"AAE 462","ROCKET PROPULSION","Aeronautical & Astronautical Engineering (AAE)","4 Credits","Studies rocket propulsion concepts, building on fundamentals of thermodynamics, fluid dynamics, heat transfer, and chemistry. Analyzes and designs liquid, solid, and hybrid propellant rockets, and explores electric and nuclear propulsion systems. Investigates and discusses social, environmental, and ethical issues around rocketry. Prerequisite:(ME 330with C or better orME 330Hwith C or better orNSE 330with C or better) and (AAE 210[C] orME 461[C])"
"AAE 512","SPACE SYSTEMS ENGINEERING","Aeronautical & Astronautical Engineering (AAE)","4 Credits","Introduces current practices for space systems engineering for Earth-orbiting and interplanetary spacecraft. Discusses fundamentals of space mission design, space environment, astronautics, flight dynamics, guidance and navigation, stability and control, thermal control, power, communications, and propulsion."
"AAE 562","ROCKET PROPULSION","Aeronautical & Astronautical Engineering (AAE)","4 Credits","Studies rocket propulsion concepts, building on fundamentals of thermodynamics, fluid dynamics, heat transfer, and chemistry. Analyzes and designs liquid, solid, and hybrid propellant rockets, and explores electric and nuclear propulsion systems. Investigates and discusses social, environmental, and ethical issues around rocketry. Recommended:ME 561"
"AS 111","FOUNDATIONS OF THE AIR FORCE PART I","Aerospace Studies (AS)","1 Credit","The introduction to the Air Force mission and organization. Featured topics include Air Force dress and appearance stand standards; military customs and courtesies, Air Force heritage, overview of the Department of the Air Force, and Air Force core values. Basic oral and written communication will be assessed."
"AS 112","FOUNDATIONS OF THE AIR FORCE PART II","Aerospace Studies (AS)","1 Credit","Second part of the introduction to the Air Force mission and organization. Featured topics include Air Force career opportunities, Air Force benefits, military communication skills, Air Force installations, and look at the basic characteristics of war. Basic oral and written communication will be assessed."
"AS 113","FOUNDATIONS OF THE AIR FORCE PART III","Aerospace Studies (AS)","1 Credit","Third part of the introduction of what the Air Force is about and what the Air Force has to offer. Featured topics include basic leadership, team building, interpersonal skills, diversity in the Air Force, and the oath of office and commissioning. Basic oral and written communication will be assessed."
"AS 120","LEADERSHIP LABORATORY","Aerospace Studies (AS)","1 Credit","Cadets learn officership, leadership, drill and ceremony, and customs and courtesies. Lab. This course is repeatable for 3 credits."
"AS 211","THE EVOLUTION OF AIR AND SPACE POWER 1860-1945","Aerospace Studies (AS)","1 Credit","Study of the development of air power, concepts, and doctrine from its beginnings to the end of World War II. Historical examples examined include balloons, dirigibles, Wright Brother's first flight, and the role of air power in World War I and II. Oral and written communication skills will be assessed."
"AS 212","THE EVOLUTION OF AIR AND SPACE POWER 1945-1990","Aerospace Studies (AS)","1 Credit","Study of the development of air power, concepts, and doctrine during the Cold War. Historical examples examined include the Berlin Airlift, nuclear deterrence, and the role of air power employment in the Korean and Vietnam conflicts. Oral and written communication skills will be assessed."
"AS 213","THE EVOLUTION OF AIR AND SPACE POWER 1991-2025","Aerospace Studies (AS)","1 Credit","Study of the factors contributing to the development of air power, concepts, and doctrine from the Persian Gulf War in 1990 to the present and beyond. Historical examples examined include the air campaigns used in the Gulf War, Kosovo crisis, Operations Enduring Freedom, Iraqi Freedom, and the Global War on Terrorism. Oral and written communication skills will be assessed."
"AS 220","LEADERSHIP LABORATORY","Aerospace Studies (AS)","1 Credit","Cadets are placed in element leadership positions in order to know and comprehend the Air Force concepts of command, discipline, tradition, and courtesies. This course is repeatable for 10 credits."
"AS 299","SPECIAL TOPICS IN AIR FORCE STUDIES","Aerospace Studies (AS)","1-16 Credits","Supervised individual work. This course is repeatable for 99 credits."
"AS 311","LEADERSHIP FUNDAMENTALS","Aerospace Studies (AS)","TEAM BUILDING AND PROBLEM SOLVING,  3 Credits","Emphasis on leadership and management fundamentals, team building and problem solving. Case studies are used to examine leadership and management situations as a means of demonstrating and exercising practical application of the concepts being studied. Unique exercises will be utilized to emphasize team building and problem solving. Oral and written communication skills will be assessed."
"AS 312","EFFECTIVE SUPERVISION AND GROUP CONFLICT MANAGEMENT","Aerospace Studies (AS)","3 Credits","Emphasis on situational leadership, group conflict management, effective supervision, professional knowledge, and communicative skills required of an Air Force officer. Unique case studies on leadership and management situations, and group conflict management will be utilized. Oral and written communication skills will be assessed."
"AS 313","LEADERSHIP","Aerospace Studies (AS)","ETHICS, AIR FORCE CORE VALUES AND ACCOUNTABILITY,  3 Credits","Emphasis on leadership ethics, leadership core values, leadership accountability, and professional knowledge. Unique case studies on leadership ethics and accountability will be utilized. Oral and written communication skills will be assessed."
"AS 320","LEADERSHIP LABORATORY","Aerospace Studies (AS)","1 Credit","Cadets are placed in line and staff leadership positions as a preparation for Air Force active duty. Cadet responsibilities include planning, organizing, directing, and controlling the activities of the cadet corps. This course is repeatable for 3 credits."
