"department","course_code","course_name","course_hours","course_description"
"African American Studies Courses (AFAM)","AFAM:3245","Twentieth- and Twenty-first-Century African American Religion: Civil Rights to Black Lives Matter","3 s.h.","Twentieth- and twenty-first-century African American religious history; major political and cultural movements including civil rights, Black power, Black feminism/womanism, hip hop, and Black Lives Matter; their impact on Black Christianity and Islam in the United States. Same as RELS:3745 ."
"African American Studies Courses (AFAM)","AFAM:3256","The Great Migration(s) in the Midwest","3 s.h.","Investigation of African American migration to and within the Midwest; first and second Great Migrations (1910–1940, 1940–1970); focus on reaction to and social, cultural, political, and economic impact of newcomers arrival; class time devoted to actual practice of historical research; students work on a collaborative project focused on the history of racial discrimination, housing segregation, and resistance to that oppression in Iowa's six metropolitan areas. Same as HIST:3256 ."
"African American Studies Courses (AFAM)","AFAM:3257","Civil Rights and Racial Justice: A Tour Through the South","1-3 s.h.","Exploration of the history of modern civil rights movement through lectures, shared readings, videos, and discussion; includes preparation and two-week tour of civil rights sites in the South. Prerequisites: SJUS:1001 or SJUS:2250 or GWSS:1002 or CCCC:2220 or AFAM:1030 or HIST:2268 or HIST:2268 or HIST:3253 or HIST:3253 or HIST:3253 or HIST:3232 or AFAM:3100 or AFAM:3500 or AFAM:3260 or AFAM:3260 or HIST:3282 or HIST:3282 or HIST:4130 . Same as GWSS:3257 , HIST:3257 , SJUS:3257 ."
"African American Studies Courses (AFAM)","AFAM:3260","Violence in Black America","3 s.h.","Examination of violence—physical, structural, gendered, and psychological—and its impact of shaping Black American experience through resistance, cultural production, and community development. Same as HIST:3260 ."
"African American Studies Courses (AFAM)","AFAM:3262","The Black Midwest: History, Literature, and Culture","3 s.h.","Exploration of history, culture, and art of the Black Midwest using literature and scholarly readings, poems, music, and film; modern issues impacting Black Midwesterners; cultural, social, and political contributions of Black Midwesterners to the region and nation. Same as HIST:3262 ."
"African American Studies Courses (AFAM)","AFAM:3275","History of Slavery in North America","3 s.h.","Examines the origin, evolution, and patchwork abolition of Black chattel slavery in the parts of North America that became the United States; emphasizes the ways that slavery was not a static institution, but rather changed over time and space; centers the enslaved as historical actors with their own politics, economics, and culture; wrestles with historical memory and popular representations of slavery. Same as HIST:3275 ."
"African American Studies Courses (AFAM)","AFAM:3459","African American Literature Before 1900","3 s.h.","African American literature before 1900. Same as ENGL:3459 ."
"African American Studies Courses (AFAM)","AFAM:3460","African American Literature After 1900","3 s.h.","African American literature after 1900. Same as ENGL:3460 ."
"African American Studies Courses (AFAM)","AFAM:3461","Twenty-First Century African American Literature","3 s.h.","African American literature from 20th- and 21st-century writers; African American experience(s) of race, sexuality, gender, class, and privilege in contemporary era; various ways poets, rappers, authors tackle these themes within literary forms (i.e., fiction, creative nonfiction, autobiography, poems, songs); societal structures of power. Same as ENGL:3461 ."
"African American Studies Courses (AFAM)","AFAM:3462","African American Drama","3 s.h.","African American dramatic literature. Same as ENGL:3462 , THTR:3462 ."
"African American Studies Courses (AFAM)","AFAM:3465","African American Autobiography","3 s.h.","The autobiography by African American writers. Same as ENGL:3465 ."
"African American Studies Courses (AFAM)","AFAM:3500","Malcolm X, King, and Human Rights","3 s.h.","Religion and politics of Malcolm X and Martin Luther King, Jr. in the context of U.S. civil rights and international human rights in West Africa and the Muslim world; emphasis on civil rights connections to Gandhi, the Nobel Peace prize, and other international experiences that have impacted Pan Africanists, such as Stokely Carmichael, who worked on human rights. Recommendations: international studies major or undergraduate standing. Same as HIST:3160 , RELS:3808 ."
"African American Studies Courses (AFAM)","AFAM:3550","African Literature","3 s.h.","Literature by African writers. Same as ENGL:3550 ."
"African American Studies Courses (AFAM)","AFAM:3555","Topics in African Cinema","3 s.h.","African cinema and literature. Same as ENGL:3555 ."
"African American Studies Courses (AFAM)","AFAM:3600","Digitizing Blackness","3 s.h.","Examination of Black cultural experiences in digital spheres, including digital humanities and new information technologies; focus on Afrofuturism, gaming, augmented reality, digital mapping, podcasting, social media, and digital cultures; exposure to digital tools and methods. Same as AMST:3600 ."
"African American Studies Courses (AFAM)","AFAM:3630","The Racial Wealth Gap: Black Debt, White Debt","3 s.h.","Exploration of extent, historical origins, and contemporary factors of the racial wealth gap with special attention to role of debt in U.S. race relations; potential topics include education debt, monetary sanctions in criminal justice, redlining, recession, bankruptcy, and reparations. Same as SOC:3630 ."
"African American Studies Courses (AFAM)","AFAM:3758","The Ancient African Past","3 s.h.","Africa to 1880; oral tradition and other sources; political development, ecological change, slavery and slave trade. Same as HIST:3758 ."
"African American Studies Courses (AFAM)","AFAM:3760","The Making of Modern Africa","3 s.h.","Africa in colonial and postcolonial period; economics, political structures of colonialism; social change, political life in the 20th century. Same as HIST:3760 ."
"African American Studies Courses (AFAM)","AFAM:3900","Topics in African American Studies","arr.","Different topic each semester."
"African American Studies Courses (AFAM)","AFAM:3925","African Americans and the Media","3 s.h.","Exploration of the theoretical notion of racialism in various genres of mass communication (i.e., music, print media, television/cable, film, social media); analysis and discussion of contemporary images and messages in media related to African American culture with close attention to impact of stereotypes, historical myths, stigmas, problematic representations, biased framing, and traditional racism. Same as JMC:3165 ."
"African American Studies Courses (AFAM)","AFAM:4250","Education In Black America","3 s.h.","Introduction to various educational policies and events germane to the history of African American education from 1900 through the mid-1980s; read works and watch documentaries that examine those policies, concepts, strategies, and events surrounding Black education; analyze and synthesize this information through small and large class discussions, reading responses, quizzes, a debate, a book review, a short essay, and related presentation. GE: Historical Perspectives. Same as EPLS:4250 ."
"African American Studies Courses (AFAM)","AFAM:4770","Environmental Justice","3 s.h.","Introduction to the field of environmental justice; understanding and addressing the processes that lead poor and marginalized communities to face a disproportionate degree of environmental risks and hazards. Same as GHS:4770 , SEES:4770 ."
